Date,SPX INDEX,INDU INDEX,CCMP INDEX,RTY INDEX,BCOM INDEX,GBPUSD,CADUSD,AUDUSD,CHFUSD,EURUSD,JPYUSD,NOKUSD,NZDUSD,US2Y,US10Y,US5Y,US30Y,SEKUSD,GOLD,CRB
2000-02-03,1424.97,11013.45,4210.98,522.281,97.1337,1.5972,0.6935,0.6348,0.616,0.9894,0.009292,0.1222,0.4946,6.523,6.489,6.507,6.136,0.11681,285.05,220.95
2000-02-02,1409.12,11003.21,4073.96,510.62,96.7944,1.6088,0.6961,0.6389,0.606,0.9765,0.009244,0.1214,0.4967,6.592,6.573,6.66,6.284,0.1145,285.6,221.99
2000-02-01,1409.28,11041.06,4051.98,504.508,97.5493,1.615,0.6903,0.6324,0.6035,0.9711,0.00927,0.1208,0.4937,6.574,6.619,6.671,6.423,0.11393,283.0,222.07
2000-01-31,1394.46,10940.54,3940.35,496.954,96.8149,1.6162,0.6907,0.637,0.6033,0.9707,0.009313,0.1201,0.4969,6.591,6.665,6.683,6.491,0.11292,283.3,225.03
2000-01-28,1360.16,10738.88,3887.07,505.305,96.5136,1.6201,0.6914,0.635,0.6057,0.9747,0.009335,0.1206,0.492,6.557,6.658,6.662,6.452,0.11278,286.75,226.57
2000-01-27,1398.56,11028.03,4039.56,517.712,96.9539,1.6396,0.697,0.6541,0.6125,0.9882,0.009509,0.1229,0.5044,6.506,6.692,6.669,6.519,0.1161,285.55,226.95
2000-01-26,1404.09,11032.99,4069.91,521.812,96.845,1.6403,0.6946,0.6523,0.6212,1.0019,0.00946,0.1241,0.5079,6.442,6.664,6.586,6.571,0.11749,285.9,227.17
2000-01-25,1410.03,11029.89,4167.41,522.305,97.6311,1.6452,0.6962,0.6554,0.6208,1.0009,0.009432,0.1243,0.5082,6.432,6.692,6.586,6.634,0.11687,288.0,228.13
2000-01-24,1401.53,11008.17,4096.08,523.806,97.0482,1.6531,0.6926,0.6543,0.6251,1.0072,0.009475,0.125,0.5063,6.406,6.685,6.558,6.65,0.11729,287.2,228.02
2000-01-21,1441.36,11251.72,4235.4,534.629,97.4665,1.6487,0.6937,0.6629,0.6265,1.0098,0.009555,0.1251,0.5115,6.458,6.765,6.632,6.695,0.11786,287.75,227.52
2000-01-20,1445.57,11351.3,4189.51,527.984,97.6501,1.6537,0.6913,0.6658,0.6311,1.0168,0.009484,0.1256,0.5148,6.492,6.788,6.663,6.747,0.11832,288.1,228.23
2000-01-19,1455.9,11489.37,4151.29,520.656,97.1845,1.645,0.6887,0.6638,0.6278,1.0133,0.009496,0.1252,0.5147,6.448,6.732,6.604,6.717,0.11799,287.65,228.73
2000-01-18,1455.14,11560.73,4130.81,514.107,96.4478,1.6379,0.6894,0.6654,0.6284,1.0137,0.009462,0.1253,0.5168,6.465,6.748,6.623,6.747,0.11822,285.8,228.1
2000-01-14,1465.15,11722.98,4064.27,508.283,95.2123,1.6313,0.6897,0.6657,0.6272,1.0122,0.009446,0.1251,0.5213,6.43,6.679,6.576,6.697,0.118,283.3,229.28
2000-01-13,1449.68,11582.44,3957.21,501.851,93.7982,1.6472,0.6893,0.6679,0.6363,1.0258,0.009423,0.1259,0.5234,6.394,6.63,6.528,6.653,0.1188,282.1,229.71
2000-01-12,1432.25,11551.11,3850.02,490.613,93.1605,1.6466,0.6878,0.6587,0.6401,1.0309,0.009451,0.1257,0.5193,6.472,6.703,6.605,6.719,0.11907,282.25,228.18
2000-01-11,1438.56,11511.09,3921.19,493.255,92.048,1.6475,0.6861,0.6578,0.6417,1.0336,0.009437,0.1257,0.518,6.428,6.657,6.554,6.671,0.11909,282.25,227.77
2000-01-10,1457.6,11572.2,4049.67,502.569,90.99,1.6374,0.6869,0.6561,0.6372,1.0256,0.009514,0.1248,0.5158,6.359,6.552,6.461,6.584,0.11836,281.6,228.7
2000-01-07,1441.47,11522.56,3882.62,489.011,90.7495,1.6393,0.6869,0.6549,0.6391,1.0295,0.009493,0.1254,0.5175,6.308,6.515,6.411,6.546,0.11881,282.1,228.92
2000-01-06,1403.45,11253.27,3727.13,475.892,91.04,1.6474,0.685,0.6533,0.6438,1.0328,0.009503,0.1259,0.5146,6.299,6.524,6.418,6.553,0.11945,279.4,228.18
2000-01-05,1402.11,11122.66,3877.54,479.457,91.0023,1.6426,0.6897,0.6579,0.6457,1.0321,0.009604,0.1259,0.5202,6.358,6.594,6.483,6.621,0.11952,280.45,229.42
2000-01-04,1399.42,10997.94,3901.69,479.035,91.4952,1.636,0.6884,0.655,0.6421,1.0296,0.009685,0.1258,0.5194,6.299,6.497,6.398,6.537,0.11932,281.5,226.71
1999-12-30,1464.47,11452.86,4036.87,497.243,92.2732,1.6154,0.6883,0.6543,0.6278,1.0087,0.009758,0.1252,0.5231,6.163,6.366,6.271,6.418,0.11726,290.25,227.25
1999-12-29,1463.46,11484.67,4041.46,497.864,93.1097,1.6184,0.6882,0.6508,0.6262,1.0051,0.009786,0.1244,0.5204,6.197,6.384,6.29,6.443,0.11733,290.9,226.19
1999-12-23,1458.34,11405.76,3969.44,483.024,92.4773,1.6159,0.68,0.6451,0.6328,1.0156,0.009795,0.1253,0.5161,6.23,6.415,6.316,6.489,0.11832,287.3,226.12
1999-12-22,1436.13,11203.61,3937.3,478.569,92.137,1.6097,0.6776,0.6438,0.6308,1.0094,0.00984,0.1254,0.5164,6.207,6.372,6.289,6.451,0.11749,285.75,225.35
1999-12-21,1433.43,11200.55,3911.15,476.396,92.4794,1.6132,0.6775,0.6447,0.63,1.0085,0.009794,0.1249,0.5163,6.207,6.376,6.288,6.461,0.1173,282.75,225.23
1999-12-20,1418.09,11144.28,3783.87,467.864,92.9869,1.6095,0.6758,0.6433,0.634,1.0133,0.009759,0.1254,0.5099,6.189,6.354,6.269,6.443,0.11771,284.25,225.09
1999-12-17,1421.03,11257.43,3753.06,466.875,92.8952,1.6044,0.6766,0.6428,0.6296,1.0088,0.009706,0.1249,0.5077,6.145,6.283,6.194,6.374,0.1173,284.15,225.49
1999-12-16,1418.78,11244.89,3715.06,465.939,92.6074,1.6111,0.6778,0.6435,0.6352,1.017,0.009698,0.1251,0.5076,6.144,6.305,6.193,6.391,0.11799,280.3,225.71
1999-12-15,1413.32,11225.32,3621.95,461.957,91.6619,1.606,0.6744,0.636,0.6293,1.0071,0.009642,0.1241,0.4952,6.075,6.236,6.118,6.325,0.11726,280.05,225.93
1999-12-14,1403.17,11160.18,3571.66,463.304,90.7888,1.6113,0.6752,0.6358,0.6284,1.0058,0.00966,0.1241,0.4922,6.067,6.216,6.107,6.306,0.11711,279.25,225.93
1999-12-13,1415.22,11192.6,3658.15,471.0,89.9464,1.6243,0.6764,0.6351,0.6332,1.0144,0.009699,0.1252,0.495,5.955,6.1,6.006,6.202,0.11821,279.5,225.49
1999-12-10,1417.04,11224.71,3620.23,467.286,89.7247,1.6215,0.6771,0.6351,0.6331,1.0134,0.00978,0.1248,0.4973,5.912,6.072,5.98,6.166,0.11802,280.65,226.56
1999-12-09,1408.11,11134.79,3594.17,465.5,90.4897,1.624,0.6779,0.6383,0.6385,1.0214,0.009762,0.1255,0.5059,5.946,6.126,6.028,6.215,0.11907,279.0,226.49
1999-12-08,1403.88,11068.12,3586.08,469.447,91.4954,1.6282,0.6764,0.6375,0.6421,1.0278,0.009717,0.1264,0.5073,5.963,6.135,6.05,6.229,0.11976,280.95,227.37
1999-12-07,1409.17,11106.66,3586.92,466.338,91.3754,1.6242,0.6771,0.6372,0.6409,1.0254,0.009772,0.1263,0.5089,5.929,6.1,6.013,6.2,0.11929,279.25,228.08
1999-12-06,1423.33,11225.02,3546.01,466.377,91.7648,1.6197,0.6785,0.6343,0.6395,1.0228,0.009719,0.1259,0.5072,5.955,6.139,6.054,6.238,0.11877,276.1,227.78
1999-12-03,1433.3,11286.18,3520.63,465.179,91.0371,1.6006,0.6758,0.6322,0.6286,1.0018,0.00974,0.1236,0.5046,5.972,6.161,6.072,6.252,0.11694,282.75,228.15
1999-12-02,1409.04,11039.07,3452.78,461.016,91.2038,1.5999,0.6746,0.633,0.6263,1.0013,0.009736,0.1235,0.5076,6.056,6.233,6.151,6.321,0.11615,286.0,228.2
1999-12-01,1397.72,10998.39,3353.71,454.267,90.3577,1.6006,0.6788,0.6375,0.6297,1.0087,0.009746,0.1237,0.5109,6.039,6.2,6.124,6.294,0.11708,289.15,228.91
1999-11-30,1388.91,10877.81,3336.16,454.669,90.0884,1.5981,0.6785,0.6356,0.6304,1.0093,0.009789,0.124,0.5089,6.014,6.191,6.113,6.293,0.11754,291.35,229.94
1999-11-29,1407.83,10947.93,3421.37,457.59,91.5182,1.6064,0.6784,0.6359,0.6295,1.0104,0.009752,0.1242,0.5117,6.048,6.207,6.139,6.308,0.11784,292.25,230.58
1999-11-24,1417.08,11008.18,3420.5,456.557,92.6136,1.6103,0.682,0.6329,0.6364,1.0185,0.009549,0.125,0.5101,5.954,6.078,6.013,6.211,0.11838,297.5,229.95
1999-11-23,1404.64,10995.64,3342.87,455.099,92.2349,1.6248,0.6817,0.636,0.6424,1.0279,0.00959,0.1259,0.5116,5.938,6.078,6.013,6.196,0.11942,297.25,231.28
1999-11-22,1420.94,11089.53,3392.56,461.457,92.6951,1.6204,0.684,0.6371,0.6441,1.0321,0.009552,0.1263,0.5095,5.938,6.085,6.02,6.19,0.11985,294.9,229.82
1999-11-19,1422.0,11003.9,3369.25,461.925,91.8683,1.6199,0.6839,0.639,0.6429,1.03,0.0094,0.126,0.51,5.903,6.057,5.987,6.162,0.12,293.75,227.86
1999-11-18,1424.94,11035.7,3347.11,462.72,90.9206,1.6143,0.6826,0.6396,0.6428,1.0297,0.009442,0.1258,0.5134,5.886,6.052,5.983,6.168,0.11971,293.6,228.52
1999-11-17,1410.71,10883.09,3269.39,457.759,92.1814,1.6236,0.6807,0.6394,0.6494,1.0416,0.009471,0.1269,0.5135,5.878,6.033,5.972,6.132,0.12038,293.65,229.33
1999-11-16,1420.07,10932.33,3295.52,457.797,91.7164,1.6163,0.6835,0.6425,0.6428,1.0303,0.009445,0.1261,0.5169,5.835,5.958,5.906,6.063,0.11925,294.25,230.92
1999-11-15,1394.39,10760.76,3219.54,453.838,91.2931,1.6214,0.6825,0.6463,0.6438,1.0333,0.009542,0.126,0.5218,5.766,5.92,5.851,6.024,0.11984,290.9,229.74
1999-11-12,1396.06,10769.32,3221.15,450.574,90.7932,1.6152,0.6835,0.6453,0.6426,1.0318,0.009497,0.1261,0.5165,5.766,5.928,5.855,6.036,0.11966,291.25,230.24
1999-11-10,1373.46,10597.75,3155.96,449.624,90.6034,1.6289,0.6805,0.6422,0.6494,1.0447,0.009558,0.1275,0.5125,5.801,5.977,5.901,6.09,0.1207,295.75,230.7
1999-11-09,1365.28,10617.32,3125.04,447.153,90.2153,1.6227,0.6782,0.6392,0.6468,1.0404,0.009527,0.1269,0.5103,5.751,5.956,5.881,6.071,0.12041,290.75,231.05
1999-11-08,1377.01,10718.86,3143.97,445.964,89.191,1.6199,0.6797,0.6376,0.6455,1.0384,0.009512,0.1264,0.5097,5.717,5.937,5.87,6.053,0.12009,288.25,232.82
1999-11-05,1370.23,10704.49,3102.29,443.324,89.2739,1.6195,0.6813,0.6392,0.6457,1.0421,0.00943,0.1265,0.5134,5.718,5.926,5.862,6.056,0.12045,289.7,231.93
1999-11-03,1354.93,10609.07,3028.51,439.388,89.2375,1.6429,0.6813,0.6427,0.6517,1.0489,0.009534,0.1268,0.5131,5.795,5.994,5.931,6.132,0.12104,291.0,232.35
1999-11-02,1347.74,10581.84,2981.63,433.262,88.7209,1.6462,0.6803,0.6417,0.655,1.0527,0.00961,0.1273,0.5106,5.803,6.018,5.946,6.139,0.12134,290.75,232.76
1999-11-01,1354.12,10648.52,2967.65,432.699,88.8232,1.6427,0.6821,0.6384,0.6554,1.0513,0.009615,0.1272,0.5097,5.82,6.048,5.973,6.179,0.12146,291.35,233.05
1999-10-29,1362.93,10729.87,2966.43,429.569,88.4234,1.6448,0.68,0.639,0.6575,1.0549,0.009607,0.1278,0.5087,5.787,6.024,5.946,6.163,0.12199,299.1,231.71
1999-10-28,1342.44,10622.54,2875.22,423.672,88.2881,1.6388,0.6791,0.6463,0.6557,1.0511,0.009518,0.1272,0.5113,5.875,6.121,6.034,6.252,0.12138,296.25,232.43
1999-10-27,1296.71,10394.9,2802.52,417.699,89.7749,1.6483,0.6791,0.6445,0.6571,1.0518,0.009583,0.1279,0.5089,5.941,6.201,6.11,6.331,0.12217,290.6,232.65
1999-10-26,1281.91,10302.13,2811.47,416.664,89.9056,1.6528,0.6785,0.6507,0.6619,1.0593,0.009538,0.1286,0.5135,5.984,6.238,6.148,6.384,0.12286,296.4,233.42
1999-10-25,1293.63,10349.94,2815.95,418.654,90.7943,1.6622,0.6793,0.6523,0.6679,1.0675,0.009489,0.1291,0.5156,5.949,6.205,6.117,6.35,0.12305,302.0,233.46
1999-10-22,1301.65,10470.25,2816.52,419.577,91.0223,1.6525,0.6769,0.649,0.6686,1.069,0.009451,0.1292,0.5151,5.922,6.194,6.098,6.351,0.1233,302.4,232.68
1999-10-21,1283.61,10297.7,2801.95,415.153,90.1027,1.6746,0.6749,0.6505,0.6775,1.0802,0.00943,0.1299,0.5161,5.913,6.19,6.094,6.356,0.12303,302.85,231.74
1999-10-20,1289.43,10392.36,2788.13,414.803,90.2111,1.6632,0.6731,0.6466,0.6746,1.075,0.00938,0.1291,0.5135,5.895,6.173,6.071,6.335,0.12206,307.0,231.84
1999-10-19,1261.32,10204.93,2688.18,411.82,90.3102,1.6728,0.6715,0.6478,0.681,1.0825,0.009486,0.1298,0.5127,5.895,6.179,6.075,6.351,0.12265,309.5,232.23
1999-10-18,1254.13,10116.28,2689.15,409.773,90.4084,1.6684,0.6693,0.6441,0.6804,1.0813,0.009489,0.1296,0.5088,5.86,6.144,6.041,6.32,0.12234,311.75,232.21
1999-10-15,1247.41,10019.72,2731.83,415.572,90.6978,1.6697,0.672,0.6473,0.6867,1.0894,0.009479,0.1302,0.5109,5.799,6.067,5.966,6.257,0.12311,315.75,233.11
1999-10-14,1283.42,10286.62,2806.84,420.238,89.9687,1.6626,0.6754,0.6486,0.6777,1.0777,0.009311,0.1296,0.511,5.893,6.17,6.075,6.325,0.1232,321.0,232.62
1999-10-13,1285.55,10232.16,2801.27,420.228,91.4117,1.656,0.6747,0.6481,0.6798,1.0806,0.009398,0.1298,0.5094,5.842,6.108,6.015,6.278,0.12356,321.75,231.75
1999-10-12,1313.04,10417.06,2872.43,425.615,90.116,1.6575,0.6777,0.6564,0.6764,1.0772,0.009422,0.1298,0.5181,5.782,6.048,5.951,6.224,0.12386,320.25,230.49
1999-10-08,1336.02,10649.77,2886.57,428.595,87.1763,1.6514,0.6798,0.6546,0.665,1.0633,0.009294,0.1279,0.5136,5.781,6.033,5.947,6.195,0.12222,323.25,230.71
1999-10-07,1317.64,10537.06,2860.7,428.997,89.5979,1.6519,0.6799,0.6591,0.6724,1.0717,0.009327,0.1293,0.5188,5.798,6.039,5.962,6.183,0.12287,323.5,231.54
1999-10-06,1325.4,10588.35,2857.21,430.676,90.619,1.6553,0.6809,0.6614,0.6713,1.0687,0.009299,0.1295,0.5213,5.798,6.039,5.962,6.18,0.12278,318.25,232.31
1999-10-05,1301.35,10400.6,2799.67,426.897,90.9164,1.6557,0.6794,0.6625,0.675,1.0737,0.009398,0.13,0.5231,5.772,6.033,5.936,6.177,0.12302,325.5,232.2
1999-10-04,1304.6,10401.23,2795.97,427.52,91.2892,1.6551,0.6808,0.6623,0.6739,1.0737,0.009414,0.1303,0.5221,5.671,5.931,5.821,6.087,0.12332,312.75,232.57
1999-10-01,1282.81,10273.0,2736.85,424.457,92.3333,1.6545,0.6773,0.6555,0.6744,1.0725,0.009517,0.1302,0.5151,5.696,5.974,5.862,6.134,0.12281,307.5,233.09
1999-09-30,1282.71,10336.96,2746.16,428.255,92.4352,1.6473,0.6811,0.652,0.6688,1.0684,0.009405,0.1298,0.5186,5.596,5.877,5.754,6.051,0.1226,299.0,233.6
1999-09-29,1268.37,10213.48,2730.27,422.409,92.9954,1.6445,0.6823,0.652,0.6653,1.0645,0.009342,0.1292,0.5164,5.676,5.957,5.836,6.125,0.1224,307.0,234.73
1999-09-28,1282.2,10275.54,2756.25,419.376,93.1295,1.6485,0.6843,0.6571,0.6571,1.0525,0.00939,0.1284,0.5142,5.641,5.906,5.788,6.086,0.12185,301.5,234.37
1999-09-27,1283.31,10303.4,2761.75,422.776,91.982,1.6465,0.6809,0.6527,0.6533,1.0462,0.009446,0.1277,0.5167,5.58,5.82,5.711,6.011,0.12146,281.1,234.03
1999-09-24,1277.36,10279.34,2740.41,418.0,91.3259,1.6422,0.6791,0.6508,0.6521,1.0439,0.009599,0.1274,0.5173,5.537,5.773,5.659,5.973,0.12116,270.0,232.55
1999-09-23,1280.41,10318.6,2749.83,421.117,91.3556,1.6452,0.6786,0.6491,0.6559,1.0504,0.009641,0.1282,0.5225,5.537,5.791,5.667,5.989,0.12192,264.35,232.32
1999-09-22,1310.51,10524.07,2858.16,428.441,90.0038,1.6294,0.6799,0.6509,0.6503,1.0439,0.009596,0.127,0.5233,5.64,5.908,5.789,6.085,0.1211,263.4,232.23
1999-09-21,1307.58,10598.48,2821.1,427.409,89.8033,1.6327,0.6776,0.6484,0.6548,1.0492,0.009535,0.128,0.5252,5.649,5.925,5.807,6.089,0.12177,258.85,231.34
1999-09-20,1335.53,10823.9,2886.15,434.111,89.7133,1.6222,0.6765,0.6416,0.6444,1.0356,0.00942,0.1265,0.5215,5.64,5.906,5.785,6.071,0.12125,255.4,230.83
1999-09-17,1335.42,10803.64,2869.62,435.388,90.4835,1.6234,0.6794,0.6468,0.6487,1.0423,0.009326,0.1267,0.5252,5.606,5.871,5.749,6.056,0.1192,255.1,229.92
1999-09-16,1318.48,10737.47,2806.72,431.184,90.075,1.6234,0.6779,0.6473,0.6479,1.0384,0.009502,0.1265,0.5244,5.614,5.898,5.76,6.076,0.12018,255.9,230.26
1999-09-15,1317.97,10801.42,2814.17,437.244,90.0189,1.6143,0.6774,0.6498,0.649,1.0409,0.009553,0.1267,0.5245,5.631,5.919,5.779,6.104,0.12061,257.15,229.73
1999-09-14,1336.29,10910.34,2868.29,439.15,90.2979,1.6082,0.6785,0.6522,0.6459,1.0358,0.009447,0.1262,0.5283,5.682,5.959,5.83,6.119,0.12027,256.75,230.36
1999-09-13,1344.13,11030.33,2844.77,440.585,91.2633,1.6077,0.6808,0.6565,0.6489,1.0425,0.009373,0.1276,0.5352,5.639,5.898,5.772,6.052,0.12161,256.3,230.84
1999-09-10,1351.66,11028.43,2887.06,442.082,91.0826,1.6185,0.6782,0.6516,0.6447,1.0374,0.009198,0.1265,0.5326,5.639,5.898,5.775,6.041,0.12057,256.0,231.01
1999-09-09,1347.66,11079.4,2852.02,438.69,90.7002,1.6354,0.6756,0.6531,0.6593,1.0538,0.009274,0.1284,0.5332,5.682,5.964,5.835,6.093,0.12233,256.9,229.93
1999-09-08,1344.15,11036.35,2808.74,436.851,89.6948,1.6193,0.6723,0.6481,0.6619,1.0598,0.008995,0.1287,0.5269,5.656,5.926,5.794,6.068,0.12272,256.15,229.21
1999-09-07,1350.45,11034.13,2837.26,439.16,90.0852,1.6041,0.6706,0.6496,0.662,1.0587,0.009014,0.1283,0.5275,5.664,5.938,5.813,6.073,0.1226,255.6,230.67
1999-09-03,1357.24,11078.46,2843.11,436.865,88.1166,1.6024,0.6709,0.6467,0.6637,1.0613,0.009088,0.1276,0.519,5.622,5.888,5.769,6.018,0.12198,254.4,228.92
1999-09-02,1319.11,10843.21,2734.24,428.367,87.4813,1.6077,0.6686,0.6448,0.6696,1.0689,0.009163,0.1283,0.5183,5.723,6.008,5.879,6.134,0.12224,254.2,228.26
1999-09-01,1331.07,10937.88,2750.8,431.926,88.2987,1.6038,0.6722,0.6384,0.6607,1.0582,0.009156,0.128,0.5119,5.723,5.976,5.865,6.078,0.12163,254.7,228.02
1999-08-31,1320.41,10829.28,2739.35,428.738,88.2114,1.6038,0.6699,0.6407,0.6603,1.0566,0.009115,0.1274,0.5182,5.722,5.97,5.865,6.059,0.1212,254.8,226.41
1999-08-27,1348.27,11090.17,2758.9,433.375,86.5506,1.5884,0.6717,0.6316,0.6539,1.0464,0.008975,0.126,0.5133,5.655,5.864,5.767,5.976,0.11998,253.8,226.89
1999-08-26,1362.01,11198.45,2774.62,436.942,86.2956,1.5881,0.6663,0.6298,0.6525,1.0453,0.008966,0.1254,0.5099,5.58,5.768,5.676,5.901,0.11989,253.15,226.73
1999-08-25,1381.79,11326.04,2805.6,438.789,86.3602,1.5853,0.6686,0.6328,0.6583,1.0424,0.009005,0.1253,0.5169,5.528,5.719,5.611,5.857,0.1194,252.85,227.71
1999-08-24,1363.5,11283.3,2752.37,438.041,87.2902,1.5947,0.6712,0.6373,0.6584,1.0544,0.009014,0.1278,0.5264,5.597,5.816,5.702,5.931,0.12108,253.4,227.02
1999-08-23,1360.22,11299.76,2719.57,438.148,87.5966,1.6008,0.6677,0.6347,0.655,1.0491,0.008959,0.1274,0.5274,5.649,5.889,5.793,5.983,0.12005,255.9,227.42
1999-08-20,1336.61,11100.62,2648.33,435.322,87.5806,1.615,0.6685,0.6362,0.6686,1.0672,0.008986,0.1291,0.5318,5.606,5.876,5.771,5.985,0.12161,258.25,227.67
1999-08-19,1323.59,10963.84,2621.43,433.668,87.8271,1.6167,0.6692,0.6351,0.666,1.0644,0.008955,0.1294,0.5294,5.631,5.895,5.808,6.031,0.12154,258.0,227.71
1999-08-18,1332.84,10991.39,2657.73,434.023,87.2068,1.6018,0.6741,0.6477,0.6577,1.052,0.008936,0.1282,0.5339,5.631,5.875,5.776,5.995,0.12039,261.3,227.49
1999-08-17,1344.16,11117.08,2671.22,436.884,87.7215,1.6033,0.6771,0.6493,0.656,1.0507,0.008779,0.128,0.5288,5.666,5.881,5.797,6.008,0.12025,259.65,228.79
1999-08-16,1330.77,11046.8,2645.28,434.736,87.0484,1.6012,0.6741,0.6486,0.6606,1.0581,0.008728,0.1285,0.5275,5.717,5.964,5.856,6.087,0.1206,259.0,228.34
1999-08-13,1327.68,10973.66,2637.81,434.922,87.0918,1.6045,0.6769,0.6523,0.6594,1.0567,0.008634,0.1282,0.5308,5.708,5.979,5.86,6.103,0.12013,260.45,228.15
1999-08-12,1298.16,10789.39,2549.49,429.707,86.7676,1.6112,0.6733,0.6491,0.6664,1.0674,0.008674,0.1296,0.529,5.759,6.082,5.973,6.277,0.12142,260.3,228.37
1999-08-11,1301.93,10787.81,2564.98,429.112,87.66,1.613,0.6729,0.6506,0.6651,1.0658,0.008666,0.1293,0.5295,5.725,6.092,5.945,6.207,0.12102,257.75,228.97
1999-08-10,1281.43,10655.15,2490.11,423.712,87.4779,1.6151,0.6679,0.6522,0.6682,1.071,0.008707,0.1295,0.5285,5.775,6.149,6.026,6.242,0.12142,256.5,229.04
1999-08-09,1297.8,10707.71,2518.98,426.788,87.3788,1.6069,0.6658,0.6543,0.6691,1.0717,0.008689,0.1297,0.5292,5.775,6.129,6.006,6.233,0.12159,256.5,228.03
1999-08-06,1300.29,10714.04,2547.97,428.941,86.8363,1.609,0.665,0.6531,0.6712,1.0743,0.008706,0.1294,0.5285,5.681,6.038,5.913,6.176,0.12195,255.75,227.12
1999-08-05,1313.71,10793.82,2565.83,430.633,86.061,1.6128,0.668,0.6544,0.6718,1.0758,0.008738,0.1295,0.5312,5.521,5.86,5.723,6.039,0.12248,256.0,226.92
1999-08-04,1305.33,10674.78,2540.0,430.589,85.9363,1.6199,0.6711,0.6587,0.6737,1.0776,0.008747,0.1297,0.5358,5.613,5.938,5.815,6.107,0.12272,255.85,226.35
1999-08-03,1322.18,10677.31,2587.99,437.228,84.9197,1.6203,0.6701,0.6544,0.6681,1.068,0.00867,0.129,0.5329,5.655,5.957,5.838,6.164,0.12236,256.0,225.33
1999-08-02,1328.05,10645.97,2623.63,443.555,84.6687,1.6161,0.6648,0.6508,0.6695,1.0691,0.008739,0.1291,0.5284,5.647,5.916,5.814,6.121,0.12212,255.35,224.92
1999-07-30,1328.72,10655.15,2638.49,445.716,83.7279,1.6216,0.6637,0.6522,0.6708,1.0712,0.008732,0.1286,0.5302,5.622,5.903,5.791,6.103,0.12186,255.6,224.38
1999-07-29,1341.03,10791.29,2640.01,442.528,83.9436,1.6176,0.6646,0.6508,0.6722,1.0725,0.008665,0.1282,0.5294,5.609,5.872,5.767,6.071,0.12228,253.9,223.83
1999-07-28,1365.4,10972.08,2705.84,447.547,83.2277,1.5971,0.6631,0.6468,0.6672,1.0662,0.008615,0.1272,0.5252,5.552,5.795,5.679,6.009,0.12112,254.1,223.09
1999-07-27,1362.84,10979.04,2679.33,447.449,83.1622,1.5907,0.6608,0.6454,0.6642,1.0633,0.008586,0.1274,0.5247,5.544,5.807,5.683,6.01,0.12063,254.6,222.94
1999-07-26,1347.76,10863.16,2619.19,443.831,83.8598,1.5904,0.6616,0.6468,0.6639,1.0647,0.008558,0.1277,0.5267,5.561,5.842,5.702,6.028,0.12103,253.5,223.96
1999-07-23,1356.94,10910.97,2692.4,449.319,84.4966,1.5779,0.6639,0.6474,0.6532,1.0505,0.008573,0.1274,0.5297,5.553,5.835,5.69,6.025,0.11963,255.3,223.81
1999-07-22,1360.97,10969.22,2684.44,452.433,82.7441,1.5818,0.6634,0.6484,0.654,1.0508,0.008561,0.1271,0.529,5.511,5.779,5.64,5.971,0.11958,253.95,222.27
1999-07-21,1379.29,11002.78,2761.77,455.576,81.7922,1.5788,0.6672,0.6481,0.6552,1.05,0.008459,0.1271,0.5279,5.417,5.656,5.523,5.904,0.11998,254.5,222.98
1999-07-20,1377.1,10996.14,2732.18,454.495,81.3351,1.5723,0.6705,0.6464,0.6491,1.04,0.008407,0.127,0.5225,5.401,5.633,5.515,5.886,0.11893,252.8,222.58
1999-07-19,1407.65,11187.68,2830.29,462.322,82.3748,1.5812,0.6709,0.6511,0.6431,1.0313,0.008462,0.1269,0.5221,5.444,5.662,5.542,5.901,0.11846,253.95,221.01
1999-07-16,1418.78,11209.85,2864.48,466.197,82.2561,1.5623,0.6744,0.6606,0.6346,1.0201,0.008265,0.1255,0.5239,5.461,5.667,5.549,5.884,0.1167,255.65,220.19
1999-07-15,1409.62,11186.42,2839.37,466.754,82.3535,1.5651,0.6748,0.6613,0.6344,1.019,0.008265,0.1253,0.5249,5.531,5.724,5.613,5.918,0.11654,253.3,221.29
1999-07-14,1398.17,11148.11,2818.13,462.42,81.5181,1.5644,0.6753,0.6584,0.6352,1.0137,0.008284,0.1251,0.5217,5.531,5.732,5.616,5.914,0.11631,255.25,218.93
1999-07-13,1393.56,11175.02,2778.23,459.061,81.4875,1.5578,0.675,0.6589,0.6341,1.017,0.008251,0.1248,0.5222,5.489,5.705,5.582,5.91,0.11623,254.65,218.71
1999-07-12,1399.1,11200.98,2790.44,460.273,81.4973,1.5574,0.6765,0.6609,0.6325,1.0145,0.008189,0.1251,0.5241,5.507,5.726,5.593,5.907,0.11624,256.0,219.28
1999-07-09,1403.28,11193.7,2793.07,458.957,81.4543,1.5485,0.6794,0.666,0.6335,1.0196,0.008166,0.1255,0.5277,5.575,5.826,5.691,5.999,0.11665,257.3,219.64
1999-07-08,1394.42,11126.9,2771.86,455.694,81.3624,1.5586,0.6798,0.6672,0.6369,1.0222,0.00816,0.126,0.5256,5.559,5.826,5.679,5.991,0.11712,257.2,219.91
1999-07-07,1395.86,11187.37,2743.04,453.624,81.3033,1.5601,0.6808,0.6676,0.637,1.0222,0.00818,0.1264,0.527,5.61,5.892,5.751,6.048,0.11752,257.1,218.75
