Date,GermanBond10Y,GermanyEq,Gold,JapanBond10Y,JapanEq,Oil,TRCommodity,UKEq,USBond10Y,USEq
1936-06-30,28.1670013,2.8315,35,57.0412251,0.3074634,2.42,22.1627518,1.4303,152.2282085,1.4747762
1936-07-31,28.2763831,2.8808,35,57.4536455,0.3090721,2.45,23.1213214,1.4557,151.1688511,1.5812344
1936-08-31,28.3861898,2.855,35,57.724292,0.3160096,2.45,24.0065327,1.4935,152.5184434,1.5988597
1936-09-30,28.4964228,2.816,35,57.8258277,0.3187243,2.45,24.5593763,1.5332,153.5636876,1.606465
1936-10-31,28.628855,2.9927,35,57.7593315,0.3196292,2.45,24.5593763,1.559,153.5342439,1.7338144
1936-11-30,28.7616673,3.0189,35,57.8024188,0.3130938,2.45,25.8872433,1.6026,156.2430655,1.7462059
1936-12-31,28.8728791,2.9952,35,58.020893,0.3252596,2.474,27.9889812,1.6218,156.3461185,1.7420811
1937-01-31,29.0507778,3.0388,35,54.1603767,0.3354146,2.57,28.5793058,1.6196,156.2725092,1.8148385
1937-02-28,29.2068244,3.093,35,54.1389381,0.3513005,2.57,28.4685166,1.6196,156.4344496,1.8481246
1937-03-31,29.3408779,3.1376,35,54.5119227,0.3673875,2.67,29.5747551,1.5641,153.5076471,1.8365117
1937-04-30,29.5427598,3.1834,35,54.7375157,0.3727164,2.67,28.4315868,1.5587,153.6569736,1.6913985
1937-05-31,29.6545299,3.2297,35,54.8981078,0.3678903,2.67,27.0673413,1.5226,152.7162166,1.6804542
1937-06-30,29.7667229,3.2699,35,54.8978663,0.3715098,2.79,25.9611028,1.5463,152.5071595,1.5991729
1937-07-31,29.924927,3.3314,35,55.1397191,0.3666837,2.82,26.6247357,1.5046,154.1049531,1.7692741
1937-08-31,30.0376442,3.3765,35,55.2415065,0.3265667,2.82,25.5923065,1.5174,152.4922269,1.6788351
1937-09-30,30.150786,3.3616,35,55.2522087,0.3398385,2.6,24.6332358,1.5304,154.8867551,1.4470399
1937-10-31,30.2874377,3.3262,35,55.6828466,0.3366211,2.413,22.9371738,1.4848,155.0079972,1.3071033
1937-11-30,30.4244599,3.3024,35,55.8521379,0.3383303,2.35,21.3144702,1.4336,155.0383077,1.1810358
1937-12-31,30.5385516,3.2918,35,56.0398742,0.3561266,2.2,20.687717,1.3671,157.6147019,1.1278638
1938-01-31,30.6530712,3.3786,35,56.3622838,0.3666837,2.2,21.1298215,1.3763,159.5242646,1.1509898
1938-02-28,30.7680202,3.3836,35,56.6356371,0.3686946,2.2,20.5030683,1.3767,160.9488591,1.2284881
1938-03-31,30.8834003,3.4029,35,56.8461307,0.3634663,2.08,19.249612,1.306,162.793553,0.9273891
1938-04-30,30.999213,3.4456,35,57.0072854,0.3455695,2.05,18.8070063,1.2324,165.4068584,1.0646283
1938-05-31,31.1154601,3.3952,35,57.2645918,0.3507978,2.05,18.1798021,1.3164,164.7458458,1.0243871
1938-06-30,31.232143,3.3411,35,57.5131696,0.3354146,1.863,18.7700766,1.2216,164.8841973,1.2845161
1938-07-31,31.3492636,3.2748,35,57.7392162,0.3366211,1.8,20.3559006,1.2736,164.9149421,1.3829673
1938-08-31,31.4668233,3.1141,35,57.9288746,0.3507978,1.8,19.6917165,1.2858,164.9610592,1.3511566
1938-09-30,31.5848239,3.1578,35,58.1653248,0.3492896,1.68,19.765576,1.2307,167.0657541,1.3784968
1938-10-31,31.703267,3.3032,35,58.3790028,0.3517027,1.68,20.0973924,1.1296,168.5624238,1.486806
1938-11-30,31.8221542,3.2697,35,58.5698881,0.3330015,1.68,19.8763652,1.2467,168.5312432,1.4432395
1938-12-31,31.8442287,3.1942,35,58.7613488,0.3398385,1.68,19.5445488,1.2413,168.7183269,1.502304
1939-01-31,31.9647061,3.2315,35,58.9580739,0.3548195,1.728,19.5445488,1.2163,167.1281154,1.404123
1939-02-28,32.0856392,3.2757,35,59.1647672,0.3638685,1.88,19.3968298,1.1744,168.6247851,1.4550525
1939-03-31,32.2070299,3.2302,35,59.3436707,0.3605505,2,19.249612,1.2679,172.5929774,1.2624601
1939-04-30,32.3288798,3.2608,35,59.5232144,0.3613549,2,19.1758026,1.2402,174.8537446,1.2602912
1939-05-31,32.4511907,3.2472,35,59.7128951,0.3682924,2,19.9132949,1.1975,175.8023183,1.3438853
1939-06-30,32.5739644,3.2057,35,59.9412962,0.3832735,2,19.5445488,1.3024,175.6442226,1.2629068
1939-07-31,32.6972026,3.1935,35,60.1845327,0.3946349,2,19.4337596,1.2576,177.3042266,1.4060553
1939-08-31,32.820907,3.2586,35,60.3945777,0.397048,2,19.3229704,1.2557,172.6087869,1.3114985
1939-09-30,32.9450794,3.2562,35,60.6099761,0.4259041,2,26.7350238,1.1908,165.4915553,1.5326006
1939-10-31,33.0697216,3.2528,35,60.8307304,0.4562684,2.2,26.5878059,1.197,171.7752331,1.516437
1939-11-30,33.1948354,3.3444,35,60.9743359,0.4716516,2.4,25.4446377,1.3379,174.9811911,1.4481359
1939-12-31,33.3204225,3.4765,35,61.104216,0.4789913,2.5,26.9196223,1.3284,177.6100767,1.4886396
1940-01-31,33.4464848,3.6029,34.75,61.3959545,0.4660211,2.75,24.4122086,1.3233,176.8085872,1.4423768
1940-02-29,33.6755627,3.6952,34.5,61.5949161,0.4757739,2.75,23.6747162,1.3344,175.1895784,1.4577013
1940-03-31,33.801846,3.8327,34.25,61.7993869,0.4847223,2.75,22.8263846,1.4356,180.6505451,1.4791416
1940-04-30,34.0063351,3.9438,34.25,61.9847081,0.4875375,2.75,23.1582511,1.4118,180.5855336,1.4780734
1940-05-31,34.1590639,4.0639,34.3,62.1904728,0.4744668,2.688,21.8678651,1.389,174.360688,1.1303902
1940-06-30,34.2860218,4.0927,34.5,62.3968172,0.4606923,2.375,22.3099195,1.1943,177.5950073,1.2245434
1940-07-31,34.4134515,4.1129,34.25,62.5639163,0.4441026,2.1,21.4621391,0.945,179.0415119,1.2684523
1940-08-31,34.5413548,4.2408,34.1,62.7767011,0.4494314,2,20.6507873,1.0441,178.9927533,1.3079322
1940-09-30,34.6962026,4.4391,34.25,62.8399428,0.4093144,1.85,21.9781031,1.0996,183.0955905,1.3289022
1940-10-31,34.9313822,4.6104,34.5,62.734987,0.3974502,1.85,22.9741035,1.1432,183.1944542,1.3876364
1940-11-30,34.9795386,4.7479,34.25,62.9978122,0.4327411,1.963,23.711646,1.2218,185.0563875,1.3362817
1940-12-31,35.1894761,4.7479,34.5,63.1958011,0.4202736,2.09,23.4531378,1.2384,186.3910475,1.338548
1941-01-31,35.3998304,4.8917,34.5,63.4650299,0.4202736,2.188,24.1906302,1.2775,186.6825733,1.2819881
1941-02-28,35.5833841,4.9638,34.5,63.7094055,0.4299259,2.3,24.6701655,1.2413,185.5214898,1.2699581
1941-03-31,35.7126704,4.906,34.75,63.9593856,0.4432982,2.3,27.7679039,1.2353,188.2043962,1.2820508
1941-04-30,35.8698343,4.9207,34.5,64.204768,0.4477221,2.32,29.1321494,1.2292,189.8860571,1.2067985
1941-05-31,35.9998625,5.0169,34.5,64.4557929,0.4427955,2.438,31.0128601,1.2639,190.0357835,1.2175034
1941-06-30,36.130362,5.2187,34.5,64.7382035,0.4424939,2.6,31.8242119,1.3064,192.0669661,1.2906354
1941-07-31,36.2613345,5.404,34.25,64.8558,0.4145426,2.5,32.4878948,1.424,194.4535517,1.3692432
1941-08-31,36.3927819,5.4739,34.5,65.0365609,0.4263063,2.5,32.3771056,1.4877,193.5300113,1.3653266
1941-09-30,36.5247057,5.5809,34.5,65.3218882,0.4421922,2.5,33.6310631,1.5282,193.6597972,1.3596967
1941-10-31,36.6571078,5.2446,34.5,65.5138181,0.4352547,2.5,33.5941333,1.5296,194.8349727,1.2752603
1941-11-30,36.7899898,5.2329,34.5,65.7012521,0.44179,2.5,33.5941333,1.6284,194.4361746,1.2291503
1941-12-31,36.9233535,5.2552,35.5,65.8946814,0.5050322,2.5,34.4793947,1.6086,191.4601552,1.1810369
1942-01-31,37.0572007,5.3648,35.25,66.1835041,0.505736,2.5,35.2538168,1.6498,191.9618355,1.2051308
1942-02-28,37.191533,5.4802,35.25,66.4199324,0.5094561,2.5,35.3640548,1.5848,191.0930234,1.1746373
1942-03-31,37.3263523,5.4739,35,66.6569303,0.5033229,2.5,35.2907465,1.5782,192.8048697,1.1109441
1942-04-30,37.4616603,5.5453,35.25,66.8678995,0.5110648,2.5,35.1430275,1.6011,192.1019644,1.0700325
1942-05-31,37.5974589,5.569,35.5,67.1062191,0.5201138,2.5,35.2538168,1.6349,192.9560166,1.1461658
1942-06-30,37.7337497,5.6018,36,67.3558255,0.536603,2.5,35.474844,1.6418,193.1179123,1.174994
1942-07-31,37.8705345,5.5718,36,67.5629583,0.5313747,2.5,35.0322384,1.6951,192.936708,1.2191122
1942-08-31,38.0078152,5.5835,36,67.8085341,0.5483666,2.5,35.216887,1.7405,193.2775628,1.2350131
1942-09-30,38.1455935,5.5982,35.75,68.0871629,0.5418313,2.5,35.5117737,1.8108,193.4462381,1.275373
1942-10-31,38.2838713,5.6466,36.25,68.3281931,0.5605324,2.5,35.6225629,1.9089,193.9626936,1.3645973
1942-11-30,38.4226503,5.6653,36,68.5479704,0.5418313,2.5,35.732851,1.9936,193.9587458,1.3528866
1942-12-31,38.5619324,5.7061,35.5,68.7629254,0.5357986,2.5,35.9174496,2.0038,194.8257492,1.4299496
1943-01-31,38.7017194,5.7881,35.5,68.9785545,0.5523884,2.5,36.0282388,2.0864,195.8667909,1.5396048
1943-02-28,38.8420132,5.8118,35.5,69.1893537,0.5483666,2.5,36.0651686,2.0855,196.0294794,1.6247658
1943-03-31,38.9828155,5.818,36,69.3842897,0.5399209,2.5,36.1385269,2.1072,196.0188187,1.7176904
1943-04-30,39.1241282,5.8253,36.25,69.5910808,0.5448476,2.5,36.1015972,2.1206,196.7129101,1.7264659
1943-05-31,39.2659531,5.8519,36.5,69.7874984,0.5483666,2.5,36.1015972,2.1453,197.9361266,1.8112469
1943-06-30,39.4082922,5.866,36.25,70.0236925,0.550478,2.5,36.0282388,2.1418,198.4482469,1.8545006
1943-07-31,39.885423,5.8739,36,70.2549212,0.5544998,2.5,36.1385269,2.2038,198.4273252,1.7614045
1943-08-31,39.9345252,5.8812,36,70.4867967,0.5532933,2.5,36.1385269,2.2604,198.4097818,1.7870344
1943-09-30,40.1380326,5.8989,36,70.7080665,0.5539971,2.5,36.2493161,2.2829,198.7503852,1.8370155
1943-10-31,40.2801881,5.9151,36.5,70.9300309,0.5561085,2.5,36.5811326,2.2681,198.7361948,1.8204183
1943-11-30,40.5468759,5.9088,36.25,71.107415,0.5568123,2.5,36.654992,2.2244,198.5480109,1.6907403
1943-12-31,40.5646639,5.9516,36.5,71.3765266,0.5568123,2.5,36.7657311,2.2617,198.7196139,1.7982698
1944-01-31,40.7083304,5.9196,36.25,71.5948923,0.5654591,2.5,36.7657311,2.2991,199.0706853,1.833965
1944-02-29,40.8525058,5.9196,36,71.8197002,0.561739,2.5,36.7288515,2.3018,200.1359988,1.8373253
1944-03-31,40.9971917,5.9196,36,72.050947,0.5516846,2.5,36.8026609,2.3161,200.4829012,1.8764479
1944-04-30,41.1423901,5.9196,36,72.2656256,0.5479644,2.5,36.7657311,2.3511,200.651112,1.861231
1944-05-31,41.2881027,5.9653,36.5,72.4925999,0.5451492,2.5,36.7657311,2.4424,201.0005794,1.9447257
1944-06-30,41.4343314,5.9653,36.75,72.772386,0.5467579,2.5,36.6180623,2.5103,201.1709171,2.0521912
1944-07-31,41.581078,6.0049,36,72.994597,0.524035,2.5,36.5442028,2.5844,201.5229662,2.0179431
1944-08-31,41.7283443,6.0049,36,73.2175475,0.5301682,2.5,36.6180623,2.5545,202.4172761,2.0438715
1944-09-30,41.8761322,6.0049,36,73.4353961,0.5568123,2.5,36.396985,2.5186,202.5854055,2.0460009
1944-10-31,42.0244435,6.0049,36,73.6598768,0.5909972,2.5,36.2861958,2.5486,202.7553805,2.0545429
1944-11-30,42.1732801,6.0049,36.5,73.9027454,0.5792336,2.5,36.5072731,2.5997,203.1085128,2.0711579
1944-12-31,42.3226438,6.0049,36.25,74.1344921,0.5840597,2.5,36.8760193,2.6116,203.2806369,2.1524128
1945-01-31,42.4725365,5.9871,36.25,74.3669655,0.5889864,2.5,36.5442028,2.6298,206.2001695,2.1919952
1945-02-28,42.6229601,5.9633,36.75,74.6001679,0.5735026,2.5,36.5811326,2.6572,207.6485738,2.3358859
1945-03-31,42.7739164,5.9375,37.5,75.2763085,0.5593259,2.5,36.5811326,2.6725,208.9102766,2.2369324
1945-04-30,42.9254073,5.9117,38,75.5077204,0.5726982,2.5,36.8760193,2.7247,211.493985,2.4426131
1945-05-31,43.0774348,5.8879,38.25,75.7398437,0.5735026,2.5,36.8760193,2.6079,211.7988888,2.4795092
1945-06-30,43.2300007,5.8621,37.5,75.9726806,0.5686765,2.5,36.9498787,2.6605,213.0573716,2.4801874
1945-07-31,43.383107,5.8363,37,76.2062333,0.5764184,2.5,36.7288515,2.5863,212.7823943,2.4395652
1945-08-31,43.5367555,5.8105,36.75,76.440504,0.5865733,2.5,36.8026609,2.6206,213.4681339,2.590176
1945-09-30,43.6909482,5.7867,37.25,76.6754948,0.5893885,2.5,37.0237382,2.6675,214.3448039,2.7079019
1945-10-31,43.8456869,5.7351,37.5,76.9112081,0.5918016,2.5,37.1345274,2.7772,215.8001927,2.7992174
1945-11-30,44.0009738,5.6855,38,77.1476459,0.5946168,2.5,37.1345274,2.7523,217.0602896,2.8992508
1945-12-31,44.1568105,5.6776,37.25,77.3848106,0.5971304,2.5,36.9868085,2.7084,215.0121416,2.9371946
1946-01-31,43.3786729,5.6101,37.75,77.6227044,0.4165535,2.5,36.9868085,2.7688,216.4737413,3.1515013
1946-02-28,43.5483662,5.5348,38.5,77.8613296,0.4193687,2.5,36.9868085,2.7911,217.1537124,2.942205
1946-03-31,43.7126597,5.4852,38,78.1006883,0.422184,2.5,37.2816952,2.7791,217.8322751,3.0880639
1946-04-30,43.877573,5.4098,38.25,78.3407828,0.4246976,2.5,37.2816952,2.8727,215.2012062,3.2138739
1946-05-31,44.0431084,5.2828,39,78.5816154,0.4274123,2.5,37.6135116,3.0086,215.3165336,3.2955468
1946-06-30,44.2278084,5.1817,39.5,78.8231884,0.4352547,2.5,37.5032736,3.0065,216.2077478,3.1764179
1946-07-31,44.3728082,5.2332,39,79.065504,0.3435586,2.5,48.6028387,3.0035,215.7389336,3.1052666
1946-08-31,44.56368,5.3344,38.75,79.3085646,0.358238,2.5,49.48805,3.0804,214.8932191,2.8887315
1946-09-30,44.7639922,5.3582,38,79.5523723,0.4635075,2.5,47.7176275,3.0012,214.2539719,2.6058909
1946-10-31,44.947714,5.4098,37.75,79.7969296,0.4757739,2.5,51.6635471,3.0968,214.9689298,2.5964595
1946-11-30,45.1165376,5.5348,38,80.0422386,0.4421922,2.5,58.2272188,3.2212,213.7604258,2.5759624
1946-12-31,45.2859953,5.6101,38.25,80.2883018,0.4173579,2.5,58.7438342,3.34,215.8326526,2.6969206
1947-01-31,45.4560895,5.6597,37.5,80.5351214,0.4246976,2.5,59.1126305,3.3415,216.9359681,2.7696402
1947-02-28,45.6268226,5.6855,38.5,80.7826998,0.4274123,2.5,60.9931908,3.2859,217.6474848,2.7404749
1947-03-31,45.7981969,5.6855,38.75,81.0310393,0.4494314,2.5,66.1187575,3.2733,217.9667012,2.7060854
1947-04-30,45.9702149,5.6855,39,81.2801422,0.5511818,2.5,58.0062417,3.421,217.8955132,2.6118344
1947-05-31,46.1428791,5.6855,39,81.5300109,0.6116087,2.5,54.9085534,3.4642,218.4143531,2.5991085
1947-06-30,46.5009959,5.7113,38,81.7806478,0.6024593,2.5,52.6591968,3.4871,217.9540225,2.7479488
1947-07-31,46.6736308,5.7867,39,82.0320551,0.5508802,2.5,53.6182676,3.2923,218.4783938,2.8599382
1947-08-31,46.8469067,5.8621,42.5,82.2842353,0.5073447,2.5,59.0369671,3.029,219.3950415,2.789648
1947-09-30,47.0208258,5.8621,42.25,82.5371908,0.5260459,2.5,62.6818368,3.0817,218.7366338,2.7626191
1947-10-31,47.1953906,5.9117,43,82.7909239,0.4888446,2.5,65.8642079,3.0296,217.1160737,2.8353295
1947-11-30,47.3706035,5.9633,43.25,83.045437,0.4761761,2.5,69.0079956,3.2116,215.5274811,2.7671746
1947-12-31,47.5464669,6.0387,43,83.3007325,0.645291,2.57,68.0819963,3.4006,212.8275291,2.8382415
1948-01-31,47.7229831,6.1636,43,83.5568128,0.6606742,2.57,67.3298724,3.4242,213.2141658,2.7392549
1948-02-29,47.9001547,6.2886,43,83.8136804,1.0034285,2.57,61.7172542,3.1022,213.983061,2.6233573
1948-03-31,48.077984,6.9175,43.25,84.0713376,1.1892336,2.57,61.2542545,3.2332,214.5596384,2.8371699
1948-04-30,48.2564735,7.5463,42,84.3297869,1.2054212,2.57,61.4085877,3.3281,215.1360001,2.92634
1948-05-31,48.4356257,8.1772,41.5,84.5890307,1.0737087,2.57,62.6818368,3.3996,217.2588904,3.1683112
1948-06-30,4.861544,0.92583,42,84.8490715,0.9973958,2.57,63.2796275,3.1808,215.6952256,3.1937164
1948-07-31,4.87956,0.7062,42.5,85.1099117,1.1052795,2.57,62.585128,3.1505,215.6963405,3.0346436
1948-08-31,4.9361315,0.7201,42.5,85.3715537,1.1226736,2.57,60.5412149,3.2338,215.7011256,3.072669
1948-09-30,4.8797348,0.73,42.5,85.6340001,1.0205209,2.57,58.8245084,3.2582,216.6740227,2.994543
1948-10-31,4.6836059,0.7479,42,85.8972533,1.0760212,2.57,58.8245084,3.3664,216.2907082,3.2115766
1948-11-30,4.5541073,0.7677,42.5,86.1613158,1.3008374,2.57,59.0945915,3.464,217.656157,2.8793101
1948-12-31,4.5805347,0.7876,42,74.7300718,1.292995,2.57,57.0115941,3.4263,218.6308455,2.9829645
1949-01-31,4.7473872,0.8114,42.5,75.0284673,2.1643087,2.57,54.6394725,3.4868,219.9972588,3.0039446
1949-02-28,4.8504231,0.853,42,75.3285598,2.0632621,2.57,52.6336417,3.422,220.5737145,2.9007942
1949-03-31,4.7944125,0.8927,41.75,85.4859327,2.5891068,2.57,48.756721,3.2242,221.7435343,3.0044526
1949-04-30,4.7736457,0.8927,42,85.8789543,2.7375097,2.57,47.3103982,3.2742,222.3154231,2.9586064
1949-05-31,4.7644159,0.974,42,86.2737827,3.2225336,2.57,46.6544319,3.1452,222.8869535,2.8644895
1949-06-30,4.7981973,1.0554,42,86.6704265,2.695985,2.57,44.0895942,2.8835,224.8615026,2.8740225
1949-07-31,4.8319392,1.0554,42.25,86.8761294,2.6735637,2.57,46.0374498,3.012,225.8267133,3.0731599
1949-08-31,4.9120901,1.1367,41.5,87.5166319,3.2480718,2.57,48.3325551,3.0446,227.6043871,3.1268551
1949-09-30,4.9449393,1.2994,42,87.9184791,3.0427611,2.57,47.3683734,3.1166,227.3380143,3.217072
1949-10-31,4.9561428,1.462,42,88.3221715,2.6527511,2.57,47.7924891,3.0009,227.6884937,3.3318298
1949-11-30,4.9771346,1.6247,41.5,88.7277174,2.317236,2.57,48.2166549,3.0059,228.0395135,3.3552833
1949-12-31,4.9957613,1.8687,40.5,89.1351255,2.088398,2.57,47.772997,3.1142,229.4161097,3.521831
1950-01-31,5.014523,1.6406,41.5,89.6106139,1.7719863,2.57,48.0817637,3.0438,227.7122103,3.6032511
1950-02-28,5.033344,1.6247,39.5,90.0213292,2.0721099,2.57,47.9084394,3.1034,227.6649578,3.6597696
1950-03-31,5.0422404,1.4779,38.75,90.433927,1.897264,2.57,47.5801807,3.1109,227.6215884,3.6953779
1950-04-30,5.0536983,1.5275,38.75,90.8484158,1.9458268,2.57,48.5449137,3.128,226.9724106,3.8834569
1950-05-31,5.0728695,1.5097,36.5,91.2648044,1.861772,2.57,50.8588096,3.2076,227.1456463,4.0575362
1950-06-30,5.0792542,1.5097,39,91.6831014,1.7177931,2.57,51.8810167,3.3045,226.3074909,3.8436294
1950-07-31,5.0934217,1.5434,39.5,92.1033156,1.9608078,2.57,58.4582175,3.2492,226.6959854,3.9003181
1950-08-31,5.1494513,1.591,39,92.5254558,2.3174371,2.57,61.1194634,3.3471,227.0851469,4.051352
1950-09-30,5.1843371,1.6723,38.75,92.9495308,2.1402787,2.57,62.199796,3.5065,226.663701,4.3021705
1950-10-31,5.1961183,1.7061,38.1,93.3755495,2.1816023,2.57,64.1670435,3.5119,225.8473911,4.3469729
1950-11-30,5.2079259,1.6406,39.25,93.8035208,2.2761136,2.57,66.1728743,3.557,225.6490636,4.3697707
1950-12-31,5.185177,1.6743,40.25,94.2334536,2.1303249,2.57,70.8980765,3.4982,226.2626571,4.5987771
1951-01-31,5.1629873,1.7735,43.5,94.6653569,2.4347719,2.57,74.2152386,3.6261,227.6874864,4.9089774
1951-02-28,5.1693752,1.9183,44,95.0992398,2.5910172,2.57,75.3336534,3.7697,226.8735374,4.9694039
1951-03-31,5.1387912,1.952,41.75,95.5351113,2.6699442,2.57,73.0772817,3.6229,224.2685675,4.907085
1951-04-30,5.1383919,1.9382,42.75,95.9729806,2.6129358,2.57,72.0164913,3.9368,222.7142853,5.1730553
1951-05-31,5.1486368,1.9878,42,96.4128567,2.7780289,2.57,69.952535,4.0829,221.3879739,4.9931669
1951-06-30,5.1051254,2.1167,41,96.854749,2.8797794,2.57,66.2309998,4.0953,221.6576168,4.8933852
1951-07-31,5.1388245,2.2218,41.25,97.2986666,3.0316007,2.57,63.1448364,3.8602,224.1110147,5.2591626
1951-08-31,5.1667453,2.565,41.5,97.7446188,3.2753192,2.57,62.334587,3.9756,226.7767987,5.4955155
1951-09-30,5.1917997,2.5809,41.75,98.192615,3.5124018,2.57,63.472544,4.1353,224.4030201,5.5206733
1951-10-31,5.4338993,2.811,40.5,98.6426645,3.7957346,2.57,63.6268772,4.1716,224.2657549,5.4726267
1951-11-30,5.4919963,2.7456,41,99.0947767,3.655878,2.57,62.970961,3.8547,223.935215,5.4863323
1951-12-31,5.4638125,3.1483,40,99.5489611,3.9025122,2.57,63.3953774,3.7792,225.0084991,5.7279092
1952-01-31,5.6430958,3.5411,40.75,100.0052271,4.4853654,2.57,62.3155459,3.5509,225.4790871,5.8472676
1952-02-29,5.6710921,3.5073,40.5,100.4635844,4.3513404,2.57,59.2875081,3.5247,224.956595,5.6623266
1952-03-31,5.6852106,3.2296,39.75,100.9240425,4.2596443,2.57,57.9180513,3.4093,225.4252546,5.9608156
1952-04-30,5.7562695,3.176,38.5,101.3866111,4.9725008,2.57,56.5485945,3.5888,228.0726314,5.734816
1952-05-31,5.7696838,2.9777,38.8,101.8512997,5.5819981,2.57,57.2816773,3.3674,229.3262667,5.8945775
1952-06-30,5.7794732,2.8289,38.5,102.3181182,6.1488648,2.57,56.6453033,3.2435,228.9744079,6.1969653
1952-07-31,5.8015083,2.7813,39,102.7870762,6.3773006,2.57,56.8186776,3.48,228.232563,6.3377105
1952-08-31,5.8239097,2.7971,39,103.2581836,6.4672875,2.57,56.5105122,3.6775,226.9113471,6.2767987
1952-09-30,5.8511981,2.9142,38.5,103.7314503,6.8803219,2.57,55.9893871,3.697,225.2242068,6.1840313
1952-10-31,5.9317466,2.7476,38.5,104.2068861,8.0665393,2.57,54.0030985,3.7399,228.4903346,6.2070825
1952-11-30,5.967942,2.6821,38.15,104.684501,9.0936961,2.57,53.8973702,3.7519,229.1679156,6.5271164
1952-12-31,5.990783,2.6305,38.7,105.164305,9.4455999,2.57,53.6608595,3.8265,229.2454038,6.7876335
1953-01-31,6.0211711,2.6801,39.25,105.646308,11.9493449,2.57,52.2999211,3.9371,227.5366121,6.7693558
1953-02-28,6.0467232,2.5968,38.75,106.1305203,10.7751928,2.57,53.0099542,4.0798,226.6508458,6.6766126
1953-03-31,6.0601974,2.565,38.25,106.6169518,8.7806023,2.57,53.2464648,4.1199,225.9790798,6.547928
1953-04-30,6.0612909,2.565,38,107.1056129,9.3708957,2.57,51.7672711,4.0408,225.1258133,6.4043466
1953-05-31,6.0518603,2.5313,37.75,107.5965136,9.0319621,2.57,52.3590488,3.9136,221.392709,6.4169508
1953-06-30,6.0477032,2.5313,37.5,108.0896643,9.5002958,2.82,51.4716328,3.9831,220.8055416,6.3425404
1953-07-31,6.0531366,2.5908,37.5,108.5850752,10.4022754,2.82,52.2407935,4.1218,224.8569074,6.5357176
1953-08-31,6.0274676,2.7099,37.25,109.0827568,10.9783921,2.82,52.8916988,4.2736,225.0153586,6.1879737
1953-09-30,6.0435012,2.9122,37.25,121.0383,12.163604,2.82,52.0634105,4.4056,227.1393038,6.2259912
1953-10-31,6.0575363,3.0312,36.75,123.591293,11.6854171,2.82,51.4716328,4.5342,231.8753389,6.5773502
1953-11-30,6.0614861,3.1165,35.25,125.1365274,11.4274213,2.82,52.0634105,4.6637,231.9853659,6.6670837
1953-12-31,6.0580685,3.1086,35.5,127.8182462,10.5307705,2.82,52.3590488,4.7153,234.3316782,6.713057
1954-01-31,6.0608915,3.2276,35.5,128.4766167,9.8902051,2.82,51.7672711,4.905,237.0989951,7.0903463
1954-02-28,6.0853434,3.3466,35.25,126.7666939,9.9382651,2.82,52.1816658,5.071,237.7962452,7.1443068
1954-03-31,6.1114838,3.4161,35.25,125.4836198,9.1858949,2.82,53.6608595,5.1037,240.3737699,7.3910589
1954-04-30,6.1390852,3.428,35.35,129.2156764,9.7373784,2.82,54.9626703,5.34,242.5372306,7.7871353
1954-05-31,6.1685695,3.4796,35.4,129.896643,9.174835,2.82,55.0212969,5.6077,241.3081273,8.0772115
1954-06-30,6.2031655,3.7037,35.3,130.5811983,9.8611479,2.82,54.4295191,5.6209,241.5737426,8.1175418
1954-07-31,6.2537343,4.0549,35.3,131.2693613,9.4842087,2.82,53.6608595,5.8877,243.7498319,8.6135206
1954-08-31,6.3367194,4.2116,35.3,131.9611508,9.9499282,2.82,54.1343819,6.2463,242.940592,8.3559998
1954-09-30,6.3952394,4.4913,35.3,132.6565861,10.0047247,2.82,53.4834765,6.4164,242.9937482,9.0850637
1954-10-31,6.4313244,4.771,35.25,133.3556863,9.4340373,2.82,53.4238478,6.7614,242.4156903,8.9443374
1954-11-30,6.4625279,4.9991,35.25,134.0584707,9.5726874,2.82,53.4834765,6.7115,241.849682,9.7022393
1954-12-31,6.4926093,5.3899,35.25,134.7649589,10.519208,2.82,53.3647201,6.6925,241.7165637,10.2309499
1955-01-31,6.5229954,5.7252,35.25,135.4751702,10.9294272,2.82,54.3117649,7.0739,240.1214749,10.4504356
1955-02-28,6.558994,5.6716,35.25,136.1891243,11.1784746,2.82,53.6012308,6.5867,239.8074489,10.527158
1955-03-31,6.5903082,5.9553,35.25,136.906841,10.823655,2.82,52.8325712,6.5327,239.9191956,10.5139594
1955-04-30,6.619474,6.5663,35.25,137.6283401,10.7676521,2.82,52.7729424,6.7154,238.7862328,10.9446553
1955-05-31,6.6559492,6.6378,35.2,138.3536414,10.9879438,2.82,52.7138148,7.0599,239.1255524,10.9679486
1955-06-30,6.7090725,6.6556,35.2,138.0090465,11.1731457,2.82,53.7786138,7.4967,239.2594036,11.9084998
1955-07-31,6.7510904,6.9115,35.2,139.5273466,11.8429694,2.82,53.4238478,7.6237,237.3282929,12.6738449
1955-08-31,6.7788659,7.0385,35.2,140.1856157,12.6849243,2.82,52.8325712,7.1296,236.4620795,12.6141542
1955-09-30,6.7968052,7.092,35.15,140.9288331,12.8688192,2.82,53.5421031,7.0296,237.0473232,12.7969921
1955-10-31,6.8153659,6.5167,35.15,141.9916803,13.7672798,2.82,52.2999211,6.8148,239.4961433,12.4459111
1955-11-30,6.8284437,6.3025,35.15,142.7408048,13.4401098,2.82,52.6551882,6.9583,239.8627153,13.4188735
