,mean,std,skew,kurtosis,ir,adj sr,cer,mdd,turnover,sspw
risk_parity MC_Iter_81,0.02952027584323024,0.13147876719631144,16.555892555439964,282.1005778232184,0.06481479697475873,0.23199959937656217,-0.016409723491962548,-0.11674821836191629,5.230989205823798,1.6756046786702292
risk_parity MC_Iter_82,0.037538669627226955,0.1455540962798674,12.423940120894597,161.41032334604066,0.07444984912217015,0.2824049383467878,-0.014240322788546412,-0.1339503957561905,5.004716160212077,1.6715315347222457
risk_parity MC_Iter_83,0.02533614633614719,0.1252539903416997,16.411340245158254,279.29357770989446,0.05839267422737117,0.21891274997674612,-0.018196696808630713,-0.06813316664031299,4.641091488145086,1.6575617306633248
risk_parity MC_Iter_84,0.03797240586704673,0.15520732375760865,12.985018626925012,176.5001352905513,0.07062610905963261,0.2683298450427721,-0.018161564154951997,-0.08408479062445728,5.20342254994384,1.6719701448055901
risk_parity MC_Iter_85,0.021259222172906544,0.08509730701580831,13.403687104721964,202.40157602640457,0.07211754446007053,0.2597036326772623,-0.009603105319107564,-0.07610321608067472,4.286949203851408,1.636605857455885
risk_parity MC_Iter_86,0.04121017631241908,0.15353488514459282,12.959704372738283,177.56595507474069,0.07748306309969913,0.28336936248484873,-0.014149265122125883,-0.06802145422732808,5.050111600762726,1.6609959730637818
risk_parity MC_Iter_87,0.03255517272453788,0.11281302207633197,12.398506761591177,164.43494257303797,0.08330482328232049,0.29901268958435384,-0.006534994200454565,-0.08465794504119861,4.466690684051782,1.639591740505752
risk_parity MC_Iter_88,0.043097600959928054,0.16396319661495254,13.210551292033212,184.28157546718094,0.07587803857616543,0.27779703187808635,-0.017228293806362326,-0.09692379103693638,4.176051712657033,1.6142781062400373
risk_parity MC_Iter_89,0.027639724482158706,0.12072686175112088,16.31204103102357,277.0321792489846,0.0660905209438746,0.23442620622266375,-0.014222738240252674,-0.06693335207290718,3.5608117531641197,1.6298851432417243
risk_parity MC_Iter_90,0.021579178718112785,0.11631155571960973,16.702639571151266,286.4165179063373,0.05355763906996284,0.20593583147172537,-0.018713388272761033,-0.1134190968606632,5.153715286239833,1.6437971621571426
risk_parity MC_Iter_91,0.015137215789668016,0.0906010921373003,14.140500803710871,219.44985952045258,0.0482305202110707,0.19080080550496126,-0.017175621055039354,-0.09326525050429224,4.795361723546785,1.6507907481401973
risk_parity MC_Iter_92,0.00384014400591025,0.03798748837979161,8.730795769747017,124.59556600816909,0.02918208428750263,0.11072597014536159,-0.018324429904196953,-0.07819311035082466,4.506897535234658,1.637442575957251
risk_parity MC_Iter_93,0.02419398612231092,0.14212841975840537,11.785266458556794,189.71175772364086,0.04914008199144913,0.18876887438462775,-0.02610674543222129,-0.2321010402558198,3.060990551668796,1.6190785992768408
risk_parity MC_Iter_94,0.019125619177776138,0.08112162963533506,13.4458328533301,202.7366854772463,0.0680594154132818,0.2512647621728612,-0.010745459014262571,-0.07857104022608219,4.167275171257944,1.6578851961457164
risk_parity MC_Iter_95,0.010451312315594544,0.039563446261753225,9.578856090719352,131.0471537469184,0.07625811890692917,0.2772204559755097,-0.011896587104565409,-0.09110075481432756,4.289696449819941,1.6464987119163808
risk_parity MC_Iter_96,0.0372704880816379,0.14752996979042698,12.827673272526543,172.4087792007995,0.07292798323394852,0.27526800088558306,-0.01537714989790855,-0.06693462998580912,4.948704203331063,1.6500707986914578
risk_parity MC_Iter_97,0.03995807651813693,0.16357339969078474,12.68668137940782,167.63867353633105,0.07051820857687321,0.2704602008820341,-0.020176309111464893,-0.1465228054311638,4.77176784986513,1.652753280247256
risk_parity MC_Iter_98,0.046862767217550776,0.15381497731960855,13.271306122968262,186.33361085951665,0.08795057457832665,0.2939525542352502,-0.008625803654196771,-0.05842767818003014,5.835413559226031,1.670387655002641
risk_parity MC_Iter_99,0.044594154761984285,0.15678398954411182,13.419144342310101,190.01738324497407,0.08210802433009778,0.28605907857739016,-0.012277674304067964,-0.053925905352701475,4.3797842592376215,1.6458423508089741
