Date,CS_Liquid
1/23/08,817.34
1/22/08,809.8
1/21/08,803.51
1/20/08,803.51
1/19/08,803.51
1/18/08,803.51
1/17/08,802.26
1/16/08,798.32
1/15/08,802.39
1/14/08,795.87
1/13/08,791.04
1/12/08,791.04
1/11/08,791.04
1/10/08,787.08
1/9/08,783.06
1/8/08,781.96
1/7/08,777.34
1/6/08,782.35
1/5/08,782.35
1/4/08,782.35
1/3/08,776.61
1/2/08,778.54
1/1/08,765.97
12/31/07,765.97
12/30/07,763.04
12/29/07,763.04
12/28/07,763.04
12/27/07,756.73
12/26/07,753.77
12/25/07,751.19
12/24/07,751.19
12/23/07,749.52
12/22/07,749.52
12/21/07,749.52
12/20/07,750.65
12/19/07,750.17
12/18/07,746.25
12/17/07,744.65
12/16/07,744.33
12/15/07,744.33
12/14/07,744.33
12/13/07,752.84
12/12/07,761.84
12/11/07,763.51
12/10/07,758.62
12/9/07,758.29
12/8/07,758.29
12/7/07,758.29
12/6/07,767.03
12/5/07,771.13
12/4/07,781.96
12/3/07,774.34
12/2/07,765.54
12/1/07,765.54
11/30/07,765.54
11/29/07,778.33
11/28/07,780.84
11/27/07,787.69
11/26/07,798.19
11/25/07,791.8
11/24/07,791.8
11/23/07,791.8
11/22/07,789.96
11/21/07,789.96
11/20/07,782.95
11/19/07,779.05
11/18/07,773.87
11/17/07,773.87
11/16/07,773.87
11/15/07,769.62
11/14/07,773.65
11/13/07,770.64
11/12/07,783.49
11/11/07,789.67
11/10/07,789.67
11/9/07,789.67
11/8/07,788.78
11/7/07,792.63
11/6/07,787.9
11/5/07,776.49
11/4/07,783.34
11/3/07,783.34
11/2/07,783.34
11/1/07,773.14
10/31/07,781.13
10/30/07,775.31
10/29/07,778.55
10/28/07,767.16
10/27/07,767.16
10/26/07,767.16
10/25/07,760.81
10/24/07,752.84
10/23/07,752.65
10/22/07,740.46
10/21/07,755.83
10/20/07,755.83
10/19/07,755.83
10/18/07,757.41
10/17/07,752.43
10/16/07,745.48
10/15/07,750.91
10/14/07,750.46
10/13/07,750.46
10/12/07,750.46
10/11/07,751.22
10/10/07,743.5
10/9/07,741.39
10/8/07,739.88
10/7/07,743.2
10/6/07,743.2
10/5/07,743.2
10/4/07,736.6
10/3/07,735.12
10/2/07,741.2
10/1/07,748.19
9/30/07,746.24
9/29/07,746.24
9/28/07,746.24
9/27/07,739.88
9/26/07,735.01
9/25/07,735.07
9/24/07,734.99
9/23/07,732.53
9/22/07,732.53
9/21/07,732.53
9/20/07,732.88
9/19/07,726.04
9/18/07,734.62
9/17/07,731.56
9/16/07,730.64
9/15/07,730.64
9/14/07,730.64
9/13/07,730.67
9/12/07,735.01
9/11/07,731.89
9/10/07,733.69
9/9/07,727.08
9/8/07,727.08
9/7/07,727.08
9/6/07,718.89
9/5/07,721.67
9/4/07,714.29
9/3/07,710.73
9/2/07,710.73
9/1/07,710.73
8/31/07,710.73
8/30/07,716.9
8/29/07,714.76
8/28/07,716.19
8/27/07,712.78
8/26/07,711.37
8/25/07,711.37
8/24/07,711.37
8/23/07,712.87
8/22/07,715.75
8/21/07,715.26
8/20/07,716.67
8/19/07,709.81
8/18/07,709.81
8/17/07,709.81
8/16/07,702.68
8/15/07,713.39
8/14/07,718.21
8/13/07,725.8
8/12/07,727.05
8/11/07,727.05
8/10/07,727.05
8/9/07,725.45
8/8/07,733.86
8/7/07,727.6
8/6/07,729.38
8/5/07,731.12
8/4/07,731.12
8/3/07,731.12
8/2/07,730.55
8/1/07,723.92
7/31/07,732.07
7/30/07,724.7
7/29/07,723.33
7/28/07,723.33
7/27/07,723.33
7/26/07,740.47
7/25/07,761.82
7/24/07,774.4
7/23/07,775.19
7/22/07,776.26
7/21/07,776.26
7/20/07,776.26
7/19/07,786.14
7/18/07,780.86
7/17/07,787.7
7/16/07,787.6
7/15/07,793.34
7/14/07,793.34
7/13/07,793.34
7/12/07,786.97
7/11/07,776.83
7/10/07,779.06
7/9/07,788.66
7/8/07,786.74
7/7/07,786.74
7/6/07,786.74
7/5/07,778.61
7/4/07,768.98
7/3/07,768.98
7/2/07,765
7/1/07,763.2
6/30/07,763.2
6/29/07,763.2
6/28/07,762.21
6/27/07,751.83
6/26/07,759.93
6/25/07,764.05
6/24/07,769.04
6/23/07,769.04
6/22/07,769.04
6/21/07,771.18
6/20/07,772.61
6/19/07,770.5
6/18/07,774.16
6/17/07,773.89
6/16/07,773.89
6/15/07,773.89
6/14/07,767.4
6/13/07,760.63
6/12/07,757.54
6/11/07,758.48
6/10/07,751.16
6/9/07,751.16
6/8/07,751.16
6/7/07,754.11
6/6/07,753.01
6/5/07,761.21
6/4/07,759.12
6/3/07,757.23
6/2/07,757.23
6/1/07,757.23
5/31/07,747.2
5/30/07,738.51
5/29/07,738.89
5/28/07,735.86
5/27/07,735.86
5/26/07,735.86
5/25/07,735.86
5/24/07,732.92
5/23/07,741.03
5/22/07,738.16
5/21/07,741.28
5/20/07,737.89
5/19/07,737.89
5/18/07,737.89
5/17/07,733.42
5/16/07,734.02
5/15/07,740.46
5/14/07,736.95
5/13/07,734.24
5/12/07,734.24
5/11/07,734.24
5/10/07,732.39
5/9/07,738.7
5/8/07,740.64
5/7/07,744.78
5/6/07,742
5/5/07,742
5/4/07,742
5/3/07,738.17
5/2/07,733.11
5/1/07,729.29
4/30/07,729.63
4/29/07,730.31
4/28/07,730.31
4/27/07,730.31
4/26/07,726.95
4/25/07,729.77
4/24/07,725.28
4/23/07,729.38
4/22/07,730.98
4/21/07,730.98
4/20/07,730.98
4/19/07,724.53
4/18/07,726.83
4/17/07,731.05
4/16/07,726.99
4/15/07,723.53
4/14/07,723.53
4/13/07,723.53
4/12/07,716.22
4/11/07,716.24
4/10/07,715.82
4/9/07,709.57
4/8/07,710.57
4/7/07,710.57
4/6/07,710.57
4/5/07,710.57
4/4/07,709.5
4/3/07,704.77
4/2/07,697.63
4/1/07,695.2
3/31/07,695.2
3/30/07,695.2
3/29/07,694.27
3/28/07,689.34
3/27/07,692.99
3/26/07,695.26
3/25/07,692.73
3/24/07,692.73
3/23/07,692.73
3/22/07,696.43
3/21/07,694.96
3/20/07,693.2
3/19/07,692.88
3/18/07,689.38
3/17/07,689.38
3/16/07,689.38
3/15/07,686.63
3/14/07,679.54
3/13/07,682.51
3/12/07,684.51
3/11/07,679.98
3/10/07,679.98
3/9/07,679.98
3/8/07,681.98
3/7/07,678.52
3/6/07,673.49
3/5/07,665.96
3/4/07,681.66
3/3/07,681.66
3/2/07,681.66
3/1/07,689.94
2/28/07,698.18
2/27/07,707.43
2/26/07,719.72
2/25/07,719.78
2/24/07,719.78
2/23/07,719.78
2/22/07,718.7
2/21/07,713.56
2/20/07,711.4
2/19/07,709.19
2/18/07,709.19
2/17/07,709.19
2/16/07,709.19
2/15/07,708.31
2/14/07,710.87
2/13/07,706.46
2/12/07,705.94
2/11/07,707.39
2/10/07,707.39
2/9/07,707.39
2/8/07,704.13
2/7/07,704.46
2/6/07,704.84
2/5/07,702.66
2/4/07,706.85
2/3/07,706.85
2/2/07,706.85
2/1/07,708.22
1/31/07,703.3
1/30/07,704.11
1/29/07,704.41
1/28/07,703.92
1/27/07,703.92
1/26/07,703.92
1/25/07,707.84
1/24/07,708.14
1/23/07,709.67
1/22/07,705.98
1/21/07,704.41
1/20/07,704.41
1/19/07,704.41
1/18/07,703.28
1/17/07,700.13
1/16/07,698.51
1/15/07,695.68
1/14/07,695.68
1/13/07,695.68
1/12/07,695.68
1/11/07,689.96
1/10/07,683
1/9/07,684.61
1/8/07,683.61
1/7/07,685.53
1/6/07,685.53
1/5/07,685.53
1/4/07,695.73
1/3/07,700.99
1/2/07,699.52
1/1/07,699.52
12/31/06,699.52
12/30/06,699.52
12/29/06,699.52
12/28/06,701.67
12/27/06,699.43
12/26/06,695.12
12/25/06,691.2
12/24/06,691.2
12/23/06,691.2
12/22/06,691.2
12/21/06,691.17
12/20/06,691.03
12/19/06,691.41
12/18/06,689.44
12/17/06,690.63
12/16/06,690.63
12/15/06,690.63
12/14/06,695.81
12/13/06,694.14
12/12/06,696.8
12/11/06,695.21
12/10/06,690.22
12/9/06,690.22
12/8/06,690.22
12/7/06,694.86
12/6/06,696.6
12/5/06,702.5
12/4/06,700.03
12/3/06,700.2
12/2/06,700.2
12/1/06,700.2
11/30/06,696.75
11/29/06,687.21
11/28/06,687.43
11/27/06,687.08
11/26/06,684.61
11/25/06,684.61
11/24/06,684.61
11/23/06,683.76
11/22/06,683.76
11/21/06,679.91
11/20/06,675.29
11/19/06,672.73
11/18/06,672.73
11/17/06,672.73
11/16/06,672.99
11/15/06,674.55
11/14/06,673.53
11/13/06,672.82
11/12/06,672.83
11/11/06,672.83
11/10/06,672.83
11/9/06,679.01
11/8/06,675.36
11/7/06,678.6
11/6/06,673.6
11/5/06,669.36
11/4/06,669.36
11/3/06,669.36
11/2/06,671.78
11/1/06,668.88
10/31/06,668.81
10/30/06,669.48
10/29/06,671.21
10/28/06,671.21
10/27/06,671.21
10/26/06,672.04
10/25/06,670.26
10/24/06,668.69
10/23/06,668.02
10/22/06,665.54
10/21/06,665.54
10/20/06,665.54
10/19/06,664.09
10/18/06,664.59
10/17/06,662.65
10/16/06,665.98
10/15/06,663.91
10/14/06,663.91
10/13/06,663.91
10/12/06,664.44
10/11/06,664.15
10/10/06,665.39
10/9/06,665.53
10/8/06,667.77
10/7/06,667.77
10/6/06,667.77
10/5/06,666.89
10/4/06,663.32
10/3/06,665.65
10/2/06,666.91
10/1/06,666.11
9/30/06,666.11
9/29/06,666.11
9/28/06,667.66
9/27/06,669.72
9/26/06,668.31
9/25/06,667.06
9/24/06,665.26
9/23/06,665.26
9/22/06,665.26
9/21/06,664.73
9/20/06,661.82
9/19/06,657.79
9/18/06,660.12
9/17/06,655.54
9/16/06,655.54
9/15/06,655.54
9/14/06,659.76
9/13/06,659.83
9/12/06,657.98
9/11/06,653.91
9/10/06,659.39
9/9/06,659.39
9/8/06,659.39
9/7/06,663.76
9/6/06,671.29
9/5/06,671.61
9/4/06,669.82
9/3/06,669.82
9/2/06,669.82
9/1/06,669.82
8/31/06,667.62
8/30/06,663.28
8/29/06,661.2
8/28/06,659.92
8/27/06,658.22
8/26/06,658.22
8/25/06,658.22
8/24/06,656.74
8/23/06,659.89
8/22/06,661.27
8/21/06,661.94
8/20/06,658.86
8/19/06,658.86
8/18/06,658.86
8/17/06,659.65
8/16/06,665.85
8/15/06,662.99
8/14/06,662.26
8/13/06,659.91
8/12/06,659.91
8/11/06,659.91
8/10/06,659.38
8/9/06,664.3
8/8/06,658.94
8/7/06,657.91
8/6/06,658.41
8/5/06,658.41
8/4/06,658.41
8/3/06,653.54
8/2/06,655.99
8/1/06,655.49
7/31/06,653.42
7/30/06,652.93
7/29/06,652.93
7/28/06,652.93
7/27/06,652.65
7/26/06,651.42
7/25/06,649.82
7/24/06,647.52
7/23/06,649.06
7/22/06,649.06
7/21/06,649.06
7/20/06,651.06
7/19/06,652.99
7/18/06,650.96
7/17/06,653.29
7/16/06,658.17
7/15/06,658.17
7/14/06,658.17
7/13/06,660.47
7/12/06,663.14
7/11/06,661.57
7/10/06,662.41
7/9/06,662.61
7/8/06,662.61
7/7/06,662.61
7/6/06,664.11
7/5/06,662.22
7/4/06,658.36
7/3/06,658.36
7/2/06,658.05
7/1/06,658.05
6/30/06,658.05
6/29/06,656.09
6/28/06,657.06
6/27/06,655.88
6/26/06,658.53
6/25/06,654.57
6/24/06,654.57
6/23/06,654.57
6/22/06,653.52
6/21/06,653.42
6/20/06,652.37
6/19/06,651.42
6/18/06,651.42
6/17/06,651.42
6/16/06,651.42
6/15/06,648.55
6/14/06,645.43
6/13/06,642.31
6/12/06,656.61
6/11/06,658.24
6/10/06,658.24
6/9/06,658.24
6/8/06,657.17
6/7/06,672.25
6/6/06,671.18
6/5/06,677.19
6/4/06,676.28
6/3/06,676.28
6/2/06,676.28
6/1/06,673
5/31/06,678.54
5/30/06,685.24
5/29/06,680.66
5/28/06,680.66
5/27/06,680.66
5/26/06,680.66
5/25/06,678.9
5/24/06,675.38
5/23/06,688.7
5/22/06,676.77
5/21/06,680.74
5/20/06,680.74
5/19/06,680.74
5/18/06,691.52
5/17/06,698.3
5/16/06,706.35
5/15/06,703.8
5/14/06,720.48
5/13/06,720.48
5/12/06,720.48
5/11/06,729.28
5/10/06,721.12
5/9/06,718.95
5/8/06,710.77
5/7/06,709.92
5/6/06,709.92
5/5/06,709.92
5/4/06,707.26
5/3/06,698.28
5/2/06,698.22
5/1/06,689.66
4/30/06,686.66
4/29/06,686.66
4/28/06,686.66
4/27/06,683.85
4/26/06,689.68
4/25/06,683.51
4/24/06,670.36
4/23/06,682.32
4/22/06,682.32
4/21/06,682.32
4/20/06,671.47
4/19/06,676.8
4/18/06,672.14
4/17/06,665.59
4/16/06,663.97
4/15/06,663.97
4/14/06,663.97
4/13/06,663.97
4/12/06,658.64
4/11/06,657.28
4/10/06,662.06
4/9/06,655.68
4/8/06,655.68
4/7/06,655.68
4/6/06,655.58
4/5/06,645.83
4/4/06,644.49
4/3/06,649.41
4/2/06,636.1
4/1/06,636.1
3/31/06,636.1
3/30/06,640.26
3/29/06,635.04
3/28/06,630.15
3/27/06,626.97
3/26/06,626.46
3/25/06,626.46
3/24/06,626.46
3/23/06,625.27
3/22/06,619.92
3/21/06,621.87
3/20/06,619.12
3/19/06,616.09
3/18/06,616.09
3/17/06,616.09
3/16/06,610.05
3/15/06,613.61
3/14/06,609.74
3/13/06,613.97
3/12/06,609.71
3/11/06,609.71
3/10/06,609.71
3/9/06,602.85
3/8/06,599.11
3/7/06,605.88
3/6/06,609.67
3/5/06,610.42
3/4/06,610.42
3/3/06,610.42
3/2/06,611.19
3/1/06,609.09
2/28/06,607.32
2/27/06,610.47
2/26/06,611.13
2/25/06,611.13
2/24/06,611.13
2/23/06,604.28
2/22/06,606.77
2/21/06,605.83
2/20/06,600.44
2/19/06,600.44
2/18/06,600.44
2/17/06,600.44
2/16/06,599.82
2/15/06,596.95
2/14/06,602.62
2/13/06,595.75
2/12/06,602.32
2/11/06,602.32
2/10/06,602.32
2/9/06,612.16
2/8/06,602.26
2/7/06,603.47
2/6/06,612.57
2/5/06,611.66
2/4/06,611.66
2/3/06,611.66
2/2/06,612.12
2/1/06,611.05
1/31/06,610.41
1/30/06,607.82
1/29/06,604.43
1/28/06,604.43
1/27/06,604.43
1/26/06,596.25
1/25/06,595.23
1/24/06,590.17
1/23/06,587.91
1/22/06,588.97
1/21/06,588.97
1/20/06,588.97
1/19/06,593.99
1/18/06,588.61
1/17/06,595.2
1/16/06,598.85
1/15/06,598.85
1/14/06,598.85
1/13/06,598.85
1/12/06,598.26
1/11/06,596.32
1/10/06,592.85
1/9/06,596.29
1/8/06,592.29
1/7/06,592.29
1/6/06,592.29
1/5/06,589.89
1/4/06,594.69
1/3/06,590.16
1/2/06,588.96
1/1/06,588.96
12/31/05,588.96
12/30/05,588.96
12/29/05,592.19
12/28/05,593.67
12/27/05,587.24
12/26/05,587.5
12/25/05,587.5
12/24/05,587.5
12/23/05,587.5
12/22/05,587.18
12/21/05,586.7
12/20/05,580.76
12/19/05,579.41
12/18/05,578.85
12/17/05,578.85
12/16/05,578.85
12/15/05,578.44
12/14/05,582.62
12/13/05,593.89
12/12/05,593.13
12/11/05,593.85
12/10/05,593.85
12/9/05,593.85
12/8/05,591.71
12/7/05,594.21
12/6/05,591.21
12/5/05,591.92
12/4/05,591.77
12/3/05,591.77
12/2/05,591.77
12/1/05,588.77
11/30/05,577.29
11/29/05,578.93
11/28/05,575.68
11/27/05,577.58
11/26/05,577.58
11/25/05,577.58
11/24/05,575.51
11/23/05,575.51
11/22/05,572.87
11/21/05,574.01
11/20/05,571.78
11/19/05,571.78
11/18/05,571.78
11/17/05,566.68
11/16/05,564.49
11/15/05,561.14
11/14/05,564.86
11/13/05,564.73
11/12/05,564.73
11/11/05,564.73
11/10/05,561.63
11/9/05,559.56
11/8/05,558.39
11/7/05,559.97
11/6/05,558.8
11/5/05,558.8
11/4/05,558.8
11/3/05,553.81
11/2/05,550.68
11/1/05,551.29
10/31/05,549.37
10/30/05,547.82
10/29/05,547.82
10/28/05,547.82
10/27/05,548.4
10/26/05,550.76
10/25/05,547.35
10/24/05,543.71
10/23/05,544.71
10/22/05,544.71
10/21/05,544.71
10/20/05,544.61
10/19/05,546.51
10/18/05,556.34
10/17/05,555.9
10/16/05,548.71
10/15/05,548.71
10/14/05,548.71
10/13/05,551.78
10/12/05,558.46
10/11/05,563.91
10/10/05,557.76
10/9/05,557.74
10/8/05,557.74
10/7/05,557.74
10/6/05,552.37
10/5/05,563.49
10/4/05,569.37
10/3/05,569.32
10/2/05,568.72
10/1/05,568.72
9/30/05,568.72
9/29/05,571.1
9/28/05,567.78
9/27/05,561.78
9/26/05,562.73
9/25/05,558.87
9/24/05,558.87
9/23/05,558.87
9/22/05,560.44
9/21/05,560.06
9/20/05,559.62
9/19/05,558.67
9/18/05,547.9
9/17/05,547.9
9/16/05,547.9
9/15/05,547.23
9/14/05,548.47
9/13/05,547.68
9/12/05,549.31
9/11/05,551.53
9/10/05,551.53
9/9/05,551.53
9/8/05,549.25
9/7/05,548.69
9/6/05,549.63
9/5/05,550.82
9/4/05,550.82
9/3/05,550.82
9/2/05,550.82
9/1/05,552.88
8/31/05,551.14
8/30/05,550.26
8/29/05,544.03
8/28/05,541.14
8/27/05,541.14
8/26/05,541.14
8/25/05,543.46
8/24/05,544.46
8/23/05,545.25
8/22/05,547.08
8/21/05,541.65
8/20/05,541.65
8/19/05,541.65
8/18/05,539.65
8/17/05,541.72
8/16/05,547.57
8/15/05,547.1
8/14/05,545.46
8/13/05,545.46
8/12/05,545.46
8/11/05,544.94
8/10/05,541.77
8/9/05,535.61
8/8/05,536.17
8/7/05,535.4
8/6/05,535.4
8/5/05,535.4
8/4/05,537.27
8/3/05,540.01
8/2/05,542.43
8/1/05,542.15
7/31/05,542.07
7/30/05,542.07
7/29/05,542.07
7/28/05,542.64
7/27/05,540.64
7/26/05,540.93
7/25/05,540.45
7/24/05,540.15
7/23/05,540.15
7/22/05,540.15
7/21/05,531.78
7/20/05,538.94
7/19/05,540.37
7/18/05,539.5
7/17/05,540.31
7/16/05,540.31
7/15/05,540.31
7/14/05,541.09
7/13/05,538.8
7/12/05,534.3
7/11/05,537.48
7/10/05,540.52
7/9/05,540.52
7/8/05,540.52
7/7/05,537.96
7/6/05,537.49
7/5/05,534.87
7/4/05,535.02
7/3/05,535.02
7/2/05,535.02
7/1/05,535.02
6/30/05,535.5
6/29/05,535.82
6/28/05,533.79
6/27/05,535.86
6/26/05,538.82
6/25/05,538.82
6/24/05,538.82
6/23/05,539.14
6/22/05,539.29
6/21/05,532.81
6/20/05,531.88
6/19/05,529.7
6/18/05,529.7
6/17/05,529.7
6/16/05,528.76
6/15/05,527.41
6/14/05,531.48
6/13/05,532.71
6/12/05,531.76
6/11/05,531.76
6/10/05,531.76
6/9/05,530.97
6/8/05,529.81
6/7/05,528.94
6/6/05,526.1
6/5/05,528.45
6/4/05,528.45
6/3/05,528.45
6/2/05,530.93
6/1/05,531.22
5/31/05,526.33
5/30/05,520.91
5/29/05,520.91
5/28/05,520.91
5/27/05,520.91
5/26/05,523.37
5/25/05,521.89
5/24/05,523.19
5/23/05,520.93
5/22/05,520.14
5/21/05,520.14
5/20/05,520.14
5/19/05,519.65
5/18/05,521.04
5/17/05,517.8
5/16/05,517.54
5/15/05,518.28
5/14/05,518.28
5/13/05,518.28
5/12/05,519.77
5/11/05,520.63
5/10/05,519.76
5/9/05,516.97
5/8/05,517.48
5/7/05,517.48
5/6/05,517.48
5/5/05,523.05
5/4/05,520.31
5/3/05,518.46
5/2/05,520.45
5/1/05,521.21
4/30/05,521.21
4/29/05,521.21
4/28/05,522.94
4/27/05,520.89
4/26/05,523.42
4/25/05,523.53
4/24/05,524.07
4/23/05,524.07
4/22/05,524.07
4/21/05,521.53
4/20/05,524.05
4/19/05,523.01
4/18/05,517.14
4/17/05,521.52
4/16/05,521.52
4/15/05,521.52
4/14/05,524.62
4/13/05,527.61
4/12/05,529.69
4/11/05,532.85
4/10/05,532.98
4/9/05,532.98
4/8/05,532.98
4/7/05,533.89
4/6/05,532.88
4/5/05,531.68
4/4/05,530.83
4/3/05,531.11
4/2/05,531.11
4/1/05,531.11
3/31/05,532.8
3/30/05,530.16
3/29/05,529.1
3/28/05,528.53
3/27/05,529.33
3/26/05,529.33
3/25/05,529.33
3/24/05,529.33
3/23/05,528.06
3/22/05,539.37
3/21/05,539.99
3/20/05,547.54
3/19/05,547.54
3/18/05,547.54
3/17/05,548.06
3/16/05,550.56
3/15/05,549.92
3/14/05,548.24
3/13/05,551.73
3/12/05,551.73
3/11/05,551.73
3/10/05,550.05
3/9/05,552.47
3/8/05,552.67
3/7/05,547.58
3/6/05,547.93
3/5/05,547.93
3/4/05,547.93
3/3/05,540.14
3/2/05,539.56
3/1/05,542.08
2/28/05,544.34
2/27/05,543.25
2/26/05,543.25
2/25/05,543.25
2/24/05,538.86
2/23/05,540.87
2/22/05,544.7
2/21/05,544.55
2/20/05,544.55
2/19/05,544.55
2/18/05,544.55
2/17/05,547.2
2/16/05,546.74
2/15/05,549.43
2/14/05,548.04
2/13/05,546.68
2/12/05,546.68
2/11/05,546.68
2/10/05,545.96
2/9/05,543.34
2/8/05,543.72
2/7/05,542.82
2/6/05,542.42
2/5/05,542.42
2/4/05,542.42
2/3/05,539.49
2/2/05,543.65
2/1/05,543.24
1/31/05,541.01
1/30/05,539.61
1/29/05,539.61
1/28/05,539.61
1/27/05,538.52
1/26/05,538.83
1/25/05,533.69
1/24/05,538.1
1/23/05,537.71
1/22/05,537.71
1/21/05,537.71
1/20/05,532.91
1/19/05,538.38
1/18/05,540.18
1/17/05,539.65
1/16/05,539.65
1/15/05,539.65
1/14/05,539.65
1/13/05,541.43
1/12/05,542.8
1/11/05,538.27
1/10/05,536.49
1/9/05,533.27
1/8/05,533.27
1/7/05,533.27
1/6/05,533.52
1/5/05,536.68
1/4/05,537.96
1/3/05,552.32
1/2/05,554.28
1/1/05,554.28
12/31/04,554.28
12/30/04,553.46
12/29/04,549.33
12/28/04,553.73
12/27/04,553.93
12/26/04,551.22
12/25/04,551.22
12/24/04,551.22
12/23/04,551.22
12/22/04,547.34
12/21/04,548.33
12/20/04,548.2
12/19/04,542.81
12/18/04,542.81
12/17/04,542.81
12/16/04,544.35
12/15/04,550.24
12/14/04,542.59
12/13/04,544.95
12/12/04,537.82
12/11/04,537.82
12/10/04,537.82
12/9/04,540.33
12/8/04,541.09
12/7/04,550.56
12/6/04,551.19
12/5/04,552.14
12/4/04,552.14
12/3/04,552.14
12/2/04,546.57
12/1/04,555.31
11/30/04,550.82
11/29/04,553.99
11/28/04,556.88
11/27/04,556.88
11/26/04,556.88
11/25/04,553.58
11/24/04,553.58
11/23/04,547.57
11/22/04,544.89
11/21/04,543.65
11/20/04,543.65
11/19/04,543.65
11/18/04,540.77
11/17/04,544.57
11/16/04,536.48
11/15/04,537.79
11/14/04,540.29
11/13/04,540.29
11/12/04,540.29
11/11/04,531.29
11/10/04,527.61
11/9/04,528.12
11/8/04,527.8
11/7/04,529.91
11/6/04,529.91
11/5/04,529.91
11/4/04,528.91
11/3/04,524.85
11/2/04,516.07
11/1/04,519.62
10/31/04,522.03
10/30/04,522.03
10/29/04,522.03
10/28/04,515.33
10/27/04,516.15
10/26/04,519.29
10/25/04,519.43
10/24/04,517.54
10/23/04,517.54
10/22/04,517.54
10/21/04,516.14
10/20/04,513.72
10/19/04,509.22
10/18/04,507.49
10/17/04,510.06
10/16/04,510.06
10/15/04,510.06
10/14/04,508.37
10/13/04,506.73
10/12/04,514.87
10/11/04,518.05
10/10/04,519.08
10/9/04,519.08
10/8/04,519.08
10/7/04,513.54
10/6/04,513.68
10/5/04,512.35
10/4/04,507.15
10/3/04,509.99
10/2/04,509.99
10/1/04,509.99
9/30/04,510.62
9/29/04,506.4
9/28/04,505.51
9/27/04,503.42
9/26/04,503.14
9/25/04,503.14
9/24/04,503.14
9/23/04,502.82
9/22/04,503.7
9/21/04,501.86
9/20/04,496.38
9/19/04,495.18
9/18/04,495.18
9/17/04,495.18
9/16/04,492.56
9/15/04,489.98
9/14/04,492.11
9/13/04,491.31
9/12/04,489.15
9/11/04,489.15
9/10/04,489.15
9/9/04,488.21
9/8/04,486.24
9/7/04,485.98
9/6/04,483.87
9/5/04,483.87
9/4/04,483.87
9/3/04,483.87
9/2/04,486.6
9/1/04,487.71
8/31/04,485.85
8/30/04,483.41
8/29/04,484.04
8/28/04,484.04
8/27/04,484.04
8/26/04,485.19
8/25/04,485.44
8/24/04,485.71
8/23/04,488.34
8/22/04,496.4
8/21/04,496.4
8/20/04,496.4
8/19/04,499.05
8/18/04,495.07
8/17/04,496.78
8/16/04,498.02
8/15/04,501.17
8/14/04,501.17
8/13/04,501.17
8/12/04,495.15
8/11/04,494.9
8/10/04,494.42
8/9/04,495.11
8/8/04,496.46
8/7/04,496.46
8/6/04,496.46
8/5/04,494.46
8/4/04,494.78
8/3/04,496.88
8/2/04,495.8
8/1/04,495.81
7/31/04,495.81
7/30/04,495.81
7/29/04,493.41
7/28/04,495.28
7/27/04,490.92
7/26/04,495.66
7/25/04,495.87
7/24/04,495.87
7/23/04,495.87
7/22/04,499.66
7/21/04,496.17
7/20/04,498.99
7/19/04,504.47
7/18/04,505.27
7/17/04,505.27
7/16/04,505.27
7/15/04,499.57
7/14/04,499.92
7/13/04,500.23
7/12/04,501.58
7/11/04,502.42
7/10/04,502.42
7/9/04,502.42
7/8/04,500.21
7/7/04,500.2
7/6/04,498.77
7/5/04,499.9
7/4/04,499.9
7/3/04,499.9
7/2/04,499.9
7/1/04,502.58
6/30/04,501.89
6/29/04,502.03
6/28/04,505.67
6/27/04,504.71
6/26/04,504.71
6/25/04,504.71
6/24/04,506.36
6/23/04,505.59
6/22/04,505.08
6/21/04,506.26
6/20/04,508.18
6/19/04,508.18
6/18/04,508.18
6/17/04,510.32
6/16/04,507.4
6/15/04,503.55
6/14/04,506.88
6/13/04,508.75
6/12/04,508.75
6/11/04,508.75
6/10/04,508.75
6/9/04,507.04
6/8/04,507.86
6/7/04,510.25
6/6/04,508.34
6/5/04,508.34
6/4/04,508.34
6/3/04,508.24
6/2/04,510.18
6/1/04,514.12
5/31/04,509.74
5/30/04,509.74
5/29/04,509.74
5/28/04,509.74
5/27/04,507.69
5/26/04,511.16
5/25/04,512.5
5/24/04,513.64
5/23/04,511.11
5/22/04,511.11
5/21/04,511.11
5/20/04,510.84
5/19/04,513.73
5/18/04,510.38
5/17/04,510
5/16/04,513.47
5/15/04,513.47
5/14/04,513.47
5/13/04,515.98
5/12/04,516.7
5/11/04,515.87
5/10/04,513.48
5/9/04,522.78
5/8/04,522.78
5/7/04,522.78
5/6/04,523.52
5/5/04,527.89
5/4/04,526.47
5/3/04,523.45
5/2/04,520.74
5/1/04,520.74
4/30/04,520.74
4/29/04,522.18
4/28/04,521.78
4/27/04,530.42
4/26/04,528.21
4/25/04,526.1
4/24/04,526.1
4/23/04,526.1
4/22/04,524.64
4/21/04,523.14
4/20/04,534.37
4/19/04,537.77
4/18/04,538.06
4/17/04,538.06
4/16/04,538.06
4/15/04,533.65
4/14/04,537.21
4/13/04,544.4
4/12/04,554.95
4/11/04,555.28
4/10/04,555.28
4/9/04,555.28
4/8/04,555.28
4/7/04,559.69
4/6/04,558.47
4/5/04,553.16
4/4/04,558.1
4/3/04,558.1
4/2/04,558.1
4/1/04,565.44
3/31/04,563.34
3/30/04,556.37
3/29/04,551.67
3/28/04,553.56
3/27/04,553.56
3/26/04,553.56
3/25/04,552.98
